window_days,start_utc,end_utc,nobs,theta,kappa,sigma,lambda,half_life_minutes,effective_half_life_minutes,conditional_mixed_loglik
90,2021-04-01 00:00:00+00:00,2021-06-30 00:00:00+00:00,25847,0.0005552791699258822,3.5646559714784183,0.0016005051830695397,0.9256879101353112,280.0079300758868,222.28407585737392,204663.77319768196
90,2021-05-01 00:00:00+00:00,2021-07-30 00:00:00+00:00,25749,0.00045338229947796934,3.908244664689502,0.0013950226967795762,0.6989918475721012,255.39136508630523,216.64438917991592,207181.6513935082
90,2021-05-31 00:00:00+00:00,2021-08-29 00:00:00+00:00,25756,0.00025551871094944573,10.338695664770816,0.0011409003016906063,0.27484121275135315,96.54331381544225,94.04329127269632,211947.27419805032
90,2021-06-30 00:00:00+00:00,2021-09-28 00:00:00+00:00,25782,0.0002795119961362756,10.644246168220585,0.0011270672461964214,0.19491659865044075,93.7719707184469,92.08570453956335,212496.278535838
90,2021-07-30 00:00:00+00:00,2021-10-28 00:00:00+00:00,25880,0.0002729936702389309,9.695098324767361,0.0011251841016450797,0.11995253060460863,102.95222457481078,101.6940161303417,212727.54706662268
90,2021-08-29 00:00:00+00:00,2021-11-27 00:00:00+00:00,25887,0.0003183215402912844,8.168701189016943,0.0011507875477883304,0.18031761976536922,122.1897969959213,119.55080745013879,212163.01541965455
90,2021-09-28 00:00:00+00:00,2021-12-27 00:00:00+00:00,25900,0.0004246848811970988,6.486872697586683,0.0012521909882851744,0.24019417963024464,153.86951255844087,148.37550424640062,211091.5358308402
90,2021-10-28 00:00:00+00:00,2022-01-26 00:00:00+00:00,25895,0.00043737751278616186,7.105249077952686,0.0012547329405282754,0.21811000533143302,140.4781069679156,136.29427816595805,210989.35920852498
90,2021-11-27 00:00:00+00:00,2022-02-25 00:00:00+00:00,25888,0.00044457390811083173,7.990916341014549,0.0012458551809613092,0.11751685582599053,124.908320574358,123.0980037419861,211121.1841058378
90,2021-12-27 00:00:00+00:00,2022-03-27 00:00:00+00:00,25870,0.0003512674068393551,12.17389743947708,0.0011305924599444251,6.1442162073476795e-06,81.98951444831583,81.98947306789088,212613.66946181972
90,2022-01-26 00:00:00+00:00,2022-04-26 00:00:00+00:00,25881,0.00037386243963578294,16.52220309753066,0.0010945245950244294,0.0007065873845550253,60.41155250993724,60.40896906418229,213735.31481034975
90,2022-02-25 00:00:00+00:00,2022-05-26 00:00:00+00:00,25883,-0.0001193715734669899,2.4175070626741078,0.002976052207392844,0.18435691447349578,412.87653526118135,383.62187599851507,193820.0260917807
90,2022-03-27 00:00:00+00:00,2022-06-25 00:00:00+00:00,25880,-0.0005837212731184458,2.4278017141429147,0.0029956350817901692,0.2093047989140212,411.12580742974353,378.4951176846042,193596.16655348675
90,2022-04-26 00:00:00+00:00,2022-07-25 00:00:00+00:00,25837,-0.0008858176738357322,2.8234727482486193,0.0030186415439587247,0.18275139397077153,353.5121564836975,332.021796375248,192786.96022649898
90,2022-05-26 00:00:00+00:00,2022-08-24 00:00:00+00:00,25807,-0.0005111635699849793,1.9189357214702185,0.0011999714197420757,0.11966221889083391,520.148709953447,489.6168686551032,210156.8330223165
90,2022-06-25 00:00:00+00:00,2022-09-23 00:00:00+00:00,25799,-0.00015150182384957288,2.997492552671888,0.001184668089298781,0.10883525303427423,332.98896409821333,321.32215349996375,210464.7634942766
90,2022-07-25 00:00:00+00:00,2022-10-23 00:00:00+00:00,25828,7.789857496801408e-05,32.47029068627569,0.0011895147177065767,0.1935723555960723,30.73985230530149,30.557682008610467,211877.9856271684
90,2022-08-24 00:00:00+00:00,2022-11-22 00:00:00+00:00,25849,-0.0001905234322215826,3.6735269914858844,0.0019378521519278064,0.5872696828204644,271.70943409962325,234.25946279607805,202969.32298197315
90,2022-09-23 00:00:00+00:00,2022-12-22 00:00:00+00:00,25851,-0.0002664097876035667,3.5639326627998904,0.0019533085040544444,0.6109800761386233,280.0647583566213,239.07851550930852,202770.33639061562
90,2022-10-23 00:00:00+00:00,2023-01-21 00:00:00+00:00,25860,-0.00033534038634298034,3.738760952166396,0.001971509384446658,0.6064215882911498,266.9686435630396,229.71001349490334,202463.68034365962
90,2022-11-22 00:00:00+00:00,2023-02-20 00:00:00+00:00,25872,-8.130476603535142e-05,7.478492388768375,0.0012550188621822432,0.2652863642274077,133.46699951254513,128.8946871861726,209941.26024503988
90,2022-12-22 00:00:00+00:00,2023-03-22 00:00:00+00:00,25890,0.0004986799400003869,0.8738994816975896,0.0021521897942396347,1.5983963939740893,1142.158750417616,403.7267342587571,199474.0766593699
90,2023-01-21 00:00:00+00:00,2023-04-21 00:00:00+00:00,25895,0.0007033900805192805,0.8723139921331138,0.002088058601470217,1.7643446532965428,1144.234701045593,378.55940955287014,200673.70820663514
90,2023-02-20 00:00:00+00:00,2023-05-21 00:00:00+00:00,25877,0.0007715669663309159,0.7908392667805206,0.0019784829528688656,1.9180594873217558,1262.117325142038,368.4640994776123,202627.03894735582
90,2023-03-22 00:00:00+00:00,2023-06-20 00:00:00+00:00,25893,0.00024182518626446334,1.0168368665737164,0.0006545027048790048,3.211883176547445,981.6047911102767,236.03641996352485,228520.13336047038
90,2023-04-21 00:00:00+00:00,2023-07-20 00:00:00+00:00,25871,9.369510653349018e-05,1.2629996156914773,0.0005887304578825273,2.8663442383352242,790.2868121300701,241.71683814439422,230508.73350506183
90,2023-05-21 00:00:00+00:00,2023-08-19 00:00:00+00:00,25870,-0.00022943771062773995,0.774712062727649,0.0005927715103670223,2.473758665747596,1288.3908590399938,307.26210067308216,230485.285792384
90,2023-06-20 00:00:00+00:00,2023-09-18 00:00:00+00:00,25871,-0.0002983209799921519,0.8766642682603821,0.0005917619061496694,2.4922714303433855,1138.5566586248287,296.2751531351549,230034.79887815766
90,2023-07-20 00:00:00+00:00,2023-10-18 00:00:00+00:00,25881,-0.0002870490434231841,0.6486377536694649,0.0005362180668971933,2.1897887679661836,1538.8125873952024,351.6497370631761,232672.75654932557
90,2023-08-19 00:00:00+00:00,2023-11-17 00:00:00+00:00,25898,2.0384614517279666e-05,1.2194937882746084,0.0005537630383835265,2.720110606379837,818.4805446352626,253.35841876932173,232116.7049518489
90,2023-09-18 00:00:00+00:00,2023-12-17 00:00:00+00:00,25899,0.00017249738569206457,2.271821955536433,0.0006230865788309088,3.9153915443026643,439.35306531124604,161.32172261912058,229307.85068237636
90,2023-10-18 00:00:00+00:00,2024-01-16 00:00:00+00:00,25861,0.0002333943371745665,2.4446174064148374,0.0007756750248896065,3.361320155366716,408.2978127322325,171.9157206540892,223449.08217674456
