period,model,horizon_minutes,n_pairs,finite_score_coverage,mean_log_score,comparison_group,evaluation_error,density_evaluation,marginal,copula
validation_2024,SkewStudentT_GaussianMixed,360,40000,1.0,6.635649612454878,log_price_density,,,SkewStudentT,GaussianMixed
validation_2024,SkewStudentT_GaussianMixed,1440,40000,1.0,6.130796701031277,log_price_density,,,SkewStudentT,GaussianMixed
test_2025,SkewStudentT_GaussianMixed,5,40000,1.0,8.74736280660437,log_price_density,,,SkewStudentT,GaussianMixed
test_2025,SkewStudentT_GaussianMixed,60,40000,1.0,7.718219958823172,log_price_density,,,SkewStudentT,GaussianMixed
test_2025,SkewStudentT_GaussianMixed,360,40000,1.0,6.946302246671717,log_price_density,,,SkewStudentT,GaussianMixed
test_2025,SkewStudentT_GaussianMixed,1440,40000,1.0,6.505346664356427,log_price_density,,,SkewStudentT,GaussianMixed
training_2021_2023,SkewStudentT_StudentT,5,40000,1.0,8.02144181753821,log_price_density,,,SkewStudentT,StudentT
training_2021_2023,SkewStudentT_StudentT,60,40000,1.0,7.661432402650923,log_price_density,,,SkewStudentT,StudentT
training_2021_2023,SkewStudentT_StudentT,360,40000,1.0,7.134677126884411,log_price_density,,,SkewStudentT,StudentT
training_2021_2023,SkewStudentT_StudentT,1440,40000,1.0,6.68118574320701,log_price_density,,,SkewStudentT,StudentT
validation_2024,SkewStudentT_StudentT,5,40000,1.0,8.778521330319103,log_price_density,,,SkewStudentT,StudentT
validation_2024,SkewStudentT_StudentT,60,40000,1.0,7.627226502109492,log_price_density,,,SkewStudentT,StudentT
validation_2024,SkewStudentT_StudentT,360,40000,1.0,6.925049515868937,log_price_density,,,SkewStudentT,StudentT
validation_2024,SkewStudentT_StudentT,1440,40000,1.0,6.448859901786039,log_price_density,,,SkewStudentT,StudentT
test_2025,SkewStudentT_StudentT,5,40000,1.0,9.01815710190658,log_price_density,,,SkewStudentT,StudentT
test_2025,SkewStudentT_StudentT,60,40000,1.0,8.05792908947688,log_price_density,,,SkewStudentT,StudentT
test_2025,SkewStudentT_StudentT,360,40000,1.0,7.356662432607508,log_price_density,,,SkewStudentT,StudentT
test_2025,SkewStudentT_StudentT,1440,40000,1.0,6.854167314571969,log_price_density,,,SkewStudentT,StudentT
training_2021_2023,SkewStudentT_StudentTMixed,5,40000,1.0,8.021433100280332,log_price_density,,,SkewStudentT,StudentTMixed
training_2021_2023,SkewStudentT_StudentTMixed,60,40000,1.0,7.661430780986371,log_price_density,,,SkewStudentT,StudentTMixed
training_2021_2023,SkewStudentT_StudentTMixed,360,40000,1.0,7.134681799653795,log_price_density,,,SkewStudentT,StudentTMixed
training_2021_2023,SkewStudentT_StudentTMixed,1440,40000,1.0,6.68119157660477,log_price_density,,,SkewStudentT,StudentTMixed
validation_2024,SkewStudentT_StudentTMixed,5,40000,1.0,8.778520730133653,log_price_density,,,SkewStudentT,StudentTMixed
validation_2024,SkewStudentT_StudentTMixed,60,40000,1.0,7.62722549626622,log_price_density,,,SkewStudentT,StudentTMixed
validation_2024,SkewStudentT_StudentTMixed,360,40000,1.0,6.925051391108847,log_price_density,,,SkewStudentT,StudentTMixed
validation_2024,SkewStudentT_StudentTMixed,1440,40000,1.0,6.448863811301625,log_price_density,,,SkewStudentT,StudentTMixed
test_2025,SkewStudentT_StudentTMixed,5,40000,1.0,9.018157991192167,log_price_density,,,SkewStudentT,StudentTMixed
test_2025,SkewStudentT_StudentTMixed,60,40000,1.0,8.057933304608303,log_price_density,,,SkewStudentT,StudentTMixed
test_2025,SkewStudentT_StudentTMixed,360,40000,1.0,7.356669408765591,log_price_density,,,SkewStudentT,StudentTMixed
test_2025,SkewStudentT_StudentTMixed,1440,40000,1.0,6.854173399439178,log_price_density,,,SkewStudentT,StudentTMixed
training_2021_2023,SkewStudentT_Frank,5,40000,1.0,7.745572824955061,log_price_density,,,SkewStudentT,Frank
training_2021_2023,SkewStudentT_Frank,60,40000,1.0,6.685609227065352,log_price_density,,,SkewStudentT,Frank
training_2021_2023,SkewStudentT_Frank,360,40000,1.0,6.091690470803519,log_price_density,,,SkewStudentT,Frank
training_2021_2023,SkewStudentT_Frank,1440,40000,1.0,6.083899257622875,log_price_density,,,SkewStudentT,Frank
validation_2024,SkewStudentT_Frank,5,40000,1.0,8.252407702446414,log_price_density,,,SkewStudentT,Frank
validation_2024,SkewStudentT_Frank,60,40000,1.0,6.581404549976115,log_price_density,,,SkewStudentT,Frank
validation_2024,SkewStudentT_Frank,360,40000,1.0,5.908124049070367,log_price_density,,,SkewStudentT,Frank
validation_2024,SkewStudentT_Frank,1440,40000,1.0,5.895107937998894,log_price_density,,,SkewStudentT,Frank
test_2025,SkewStudentT_Frank,5,40000,1.0,8.64279512735153,log_price_density,,,SkewStudentT,Frank
test_2025,SkewStudentT_Frank,60,40000,1.0,6.898765330854783,log_price_density,,,SkewStudentT,Frank
test_2025,SkewStudentT_Frank,360,40000,1.0,6.346750102143431,log_price_density,,,SkewStudentT,Frank
test_2025,SkewStudentT_Frank,1440,40000,1.0,6.347589092225424,log_price_density,,,SkewStudentT,Frank
training_2021_2023,SkewStudentT_FrankMixed,5,40000,1.0,8.054217909750903,log_price_density,,,SkewStudentT,FrankMixed
training_2021_2023,SkewStudentT_FrankMixed,60,40000,1.0,7.890520506744327,log_price_density,,,SkewStudentT,FrankMixed
training_2021_2023,SkewStudentT_FrankMixed,360,40000,1.0,7.014305389461067,log_price_density,,,SkewStudentT,FrankMixed
training_2021_2023,SkewStudentT_FrankMixed,1440,40000,1.0,6.084058166187332,log_price_density,,,SkewStudentT,FrankMixed
validation_2024,SkewStudentT_FrankMixed,5,40000,1.0,5.798803331013248,log_price_density,,,SkewStudentT,FrankMixed
validation_2024,SkewStudentT_FrankMixed,60,40000,1.0,5.722531068543873,log_price_density,,,SkewStudentT,FrankMixed
validation_2024,SkewStudentT_FrankMixed,360,40000,1.0,5.985412477867288,log_price_density,,,SkewStudentT,FrankMixed
validation_2024,SkewStudentT_FrankMixed,1440,40000,1.0,5.895120522783131,log_price_density,,,SkewStudentT,FrankMixed
test_2025,SkewStudentT_FrankMixed,5,40000,1.0,6.3815152332839,log_price_density,,,SkewStudentT,FrankMixed
test_2025,SkewStudentT_FrankMixed,60,40000,1.0,6.278877803032854,log_price_density,,,SkewStudentT,FrankMixed
test_2025,SkewStudentT_FrankMixed,360,40000,1.0,6.481754498379981,log_price_density,,,SkewStudentT,FrankMixed
test_2025,SkewStudentT_FrankMixed,1440,40000,1.0,6.347611094965677,log_price_density,,,SkewStudentT,FrankMixed
training_2021_2023,SkewStudentT_Clayton,5,40000,1.0,7.833857189108073,log_price_density,,,SkewStudentT,Clayton
training_2021_2023,SkewStudentT_Clayton,60,40000,1.0,6.576700357132207,log_price_density,,,SkewStudentT,Clayton
training_2021_2023,SkewStudentT_Clayton,360,40000,1.0,6.084845450735446,log_price_density,,,SkewStudentT,Clayton
training_2021_2023,SkewStudentT_Clayton,1440,40000,1.0,6.083898453836766,log_price_density,,,SkewStudentT,Clayton
validation_2024,SkewStudentT_Clayton,5,40000,1.0,8.49827067297857,log_price_density,,,SkewStudentT,Clayton
validation_2024,SkewStudentT_Clayton,60,40000,1.0,6.552938818001517,log_price_density,,,SkewStudentT,Clayton
validation_2024,SkewStudentT_Clayton,360,40000,1.0,5.899778549832142,log_price_density,,,SkewStudentT,Clayton
validation_2024,SkewStudentT_Clayton,1440,40000,1.0,5.895106942485161,log_price_density,,,SkewStudentT,Clayton
test_2025,SkewStudentT_Clayton,5,40000,1.0,8.819886894000886,log_price_density,,,SkewStudentT,Clayton
test_2025,SkewStudentT_Clayton,60,40000,1.0,6.828486317876016,log_price_density,,,SkewStudentT,Clayton
test_2025,SkewStudentT_Clayton,360,40000,1.0,6.340757808798438,log_price_density,,,SkewStudentT,Clayton
test_2025,SkewStudentT_Clayton,1440,40000,1.0,6.3475884071510835,log_price_density,,,SkewStudentT,Clayton
training_2021_2023,SkewStudentT_ClaytonMixed,5,40000,1.0,8.170897165591638,log_price_density,,,SkewStudentT,ClaytonMixed
training_2021_2023,SkewStudentT_ClaytonMixed,60,40000,1.0,7.997650526792557,log_price_density,,,SkewStudentT,ClaytonMixed
training_2021_2023,SkewStudentT_ClaytonMixed,360,40000,1.0,7.04414069650694,log_price_density,,,SkewStudentT,ClaytonMixed
training_2021_2023,SkewStudentT_ClaytonMixed,1440,40000,1.0,6.084122008034006,log_price_density,,,SkewStudentT,ClaytonMixed
validation_2024,SkewStudentT_ClaytonMixed,5,40000,1.0,5.667493148024238,log_price_density,,,SkewStudentT,ClaytonMixed
validation_2024,SkewStudentT_ClaytonMixed,60,40000,1.0,5.719011349647191,log_price_density,,,SkewStudentT,ClaytonMixed
validation_2024,SkewStudentT_ClaytonMixed,360,40000,1.0,5.990755974677784,log_price_density,,,SkewStudentT,ClaytonMixed
validation_2024,SkewStudentT_ClaytonMixed,1440,40000,1.0,5.895125138515497,log_price_density,,,SkewStudentT,ClaytonMixed
test_2025,SkewStudentT_ClaytonMixed,5,40000,1.0,6.371159602009026,log_price_density,,,SkewStudentT,ClaytonMixed
test_2025,SkewStudentT_ClaytonMixed,60,40000,1.0,6.304606621421114,log_price_density,,,SkewStudentT,ClaytonMixed
test_2025,SkewStudentT_ClaytonMixed,360,40000,1.0,6.491125259653645,log_price_density,,,SkewStudentT,ClaytonMixed
test_2025,SkewStudentT_ClaytonMixed,1440,40000,1.0,6.347615149404283,log_price_density,,,SkewStudentT,ClaytonMixed
training_2021_2023,SkewStudentT_SurvivalClayton,5,40000,1.0,7.744534343006283,log_price_density,,,SkewStudentT,SurvivalClayton
training_2021_2023,SkewStudentT_SurvivalClayton,60,40000,1.0,6.553107140168759,log_price_density,,,SkewStudentT,SurvivalClayton
training_2021_2023,SkewStudentT_SurvivalClayton,360,40000,1.0,6.084577469981675,log_price_density,,,SkewStudentT,SurvivalClayton
training_2021_2023,SkewStudentT_SurvivalClayton,1440,40000,1.0,6.0838984544732755,log_price_density,,,SkewStudentT,SurvivalClayton
validation_2024,SkewStudentT_SurvivalClayton,5,40000,1.0,7.970325950281748,log_price_density,,,SkewStudentT,SurvivalClayton
validation_2024,SkewStudentT_SurvivalClayton,60,40000,1.0,6.3513620306248555,log_price_density,,,SkewStudentT,SurvivalClayton
validation_2024,SkewStudentT_SurvivalClayton,360,40000,1.0,5.898488979648738,log_price_density,,,SkewStudentT,SurvivalClayton
validation_2024,SkewStudentT_SurvivalClayton,1440,40000,1.0,5.895106931777336,log_price_density,,,SkewStudentT,SurvivalClayton
test_2025,SkewStudentT_SurvivalClayton,5,40000,1.0,8.313183820289899,log_price_density,,,SkewStudentT,SurvivalClayton
test_2025,SkewStudentT_SurvivalClayton,60,40000,1.0,6.650447312056286,log_price_density,,,SkewStudentT,SurvivalClayton
test_2025,SkewStudentT_SurvivalClayton,360,40000,1.0,6.339885411581048,log_price_density,,,SkewStudentT,SurvivalClayton
test_2025,SkewStudentT_SurvivalClayton,1440,40000,1.0,6.347588400074767,log_price_density,,,SkewStudentT,SurvivalClayton
training_2021_2023,SkewStudentT_SurvivalClaytonMixed,5,40000,1.0,8.165813897308087,log_price_density,,,SkewStudentT,SurvivalClaytonMixed
training_2021_2023,SkewStudentT_SurvivalClaytonMixed,60,40000,1.0,7.956517696969754,log_price_density,,,SkewStudentT,SurvivalClaytonMixed
training_2021_2023,SkewStudentT_SurvivalClaytonMixed,360,40000,1.0,7.02254916611565,log_price_density,,,SkewStudentT,SurvivalClaytonMixed
training_2021_2023,SkewStudentT_SurvivalClaytonMixed,1440,40000,1.0,6.084120942389942,log_price_density,,,SkewStudentT,SurvivalClaytonMixed
validation_2024,SkewStudentT_SurvivalClaytonMixed,5,40000,1.0,5.972363654436473,log_price_density,,,SkewStudentT,SurvivalClaytonMixed
validation_2024,SkewStudentT_SurvivalClaytonMixed,60,40000,1.0,5.806881741023076,log_price_density,,,SkewStudentT,SurvivalClaytonMixed
validation_2024,SkewStudentT_SurvivalClaytonMixed,360,40000,1.0,5.992060147488023,log_price_density,,,SkewStudentT,SurvivalClaytonMixed
validation_2024,SkewStudentT_SurvivalClaytonMixed,1440,40000,1.0,5.895121561825019,log_price_density,,,SkewStudentT,SurvivalClaytonMixed
test_2025,SkewStudentT_SurvivalClaytonMixed,5,40000,1.0,6.538172985202782,log_price_density,,,SkewStudentT,SurvivalClaytonMixed
test_2025,SkewStudentT_SurvivalClaytonMixed,60,40000,1.0,6.3454057137883995,log_price_density,,,SkewStudentT,SurvivalClaytonMixed
test_2025,SkewStudentT_SurvivalClaytonMixed,360,40000,1.0,6.481971866762241,log_price_density,,,SkewStudentT,SurvivalClaytonMixed
test_2025,SkewStudentT_SurvivalClaytonMixed,1440,40000,1.0,6.347608494534073,log_price_density,,,SkewStudentT,SurvivalClaytonMixed
training_2021_2023,SkewStudentT_Gumbel,5,40000,1.0,7.94281859335694,log_price_density,,,SkewStudentT,Gumbel
training_2021_2023,SkewStudentT_Gumbel,60,40000,1.0,6.8403355861361925,log_price_density,,,SkewStudentT,Gumbel
training_2021_2023,SkewStudentT_Gumbel,360,40000,1.0,6.110727992684221,log_price_density,,,SkewStudentT,Gumbel
training_2021_2023,SkewStudentT_Gumbel,1440,40000,1.0,6.083898480294375,log_price_density,,,SkewStudentT,Gumbel
validation_2024,SkewStudentT_Gumbel,5,40000,1.0,8.439524892132539,log_price_density,,,SkewStudentT,Gumbel
validation_2024,SkewStudentT_Gumbel,60,40000,1.0,6.6786805465562855,log_price_density,,,SkewStudentT,Gumbel
validation_2024,SkewStudentT_Gumbel,360,40000,1.0,5.917054260786755,log_price_density,,,SkewStudentT,Gumbel
validation_2024,SkewStudentT_Gumbel,1440,40000,1.0,5.895106940552352,log_price_density,,,SkewStudentT,Gumbel
test_2025,SkewStudentT_Gumbel,5,40000,1.0,8.704479977359082,log_price_density,,,SkewStudentT,Gumbel
test_2025,SkewStudentT_Gumbel,60,40000,1.0,6.930624437721752,log_price_density,,,SkewStudentT,Gumbel
test_2025,SkewStudentT_Gumbel,360,40000,1.0,6.3501816467556385,log_price_density,,,SkewStudentT,Gumbel
test_2025,SkewStudentT_Gumbel,1440,40000,1.0,6.347588405106396,log_price_density,,,SkewStudentT,Gumbel
training_2021_2023,SkewStudentT_GumbelMixed,5,40000,1.0,8.011716495941123,log_price_density,,,SkewStudentT,GumbelMixed
training_2021_2023,SkewStudentT_GumbelMixed,60,40000,1.0,7.877585788075699,log_price_density,,,SkewStudentT,GumbelMixed
training_2021_2023,SkewStudentT_GumbelMixed,360,40000,1.0,6.983476286946163,log_price_density,,,SkewStudentT,GumbelMixed
training_2021_2023,SkewStudentT_GumbelMixed,1440,40000,1.0,6.08398163927341,log_price_density,,,SkewStudentT,GumbelMixed
validation_2024,SkewStudentT_GumbelMixed,5,40000,1.0,5.495136282753033,log_price_density,,,SkewStudentT,GumbelMixed
validation_2024,SkewStudentT_GumbelMixed,60,40000,1.0,5.656731858151409,log_price_density,,,SkewStudentT,GumbelMixed
validation_2024,SkewStudentT_GumbelMixed,360,40000,1.0,5.971995091197177,log_price_density,,,SkewStudentT,GumbelMixed
validation_2024,SkewStudentT_GumbelMixed,1440,40000,1.0,5.8951126805074,log_price_density,,,SkewStudentT,GumbelMixed
test_2025,SkewStudentT_GumbelMixed,5,40000,1.0,6.2420120738541955,log_price_density,,,SkewStudentT,GumbelMixed
test_2025,SkewStudentT_GumbelMixed,60,40000,1.0,6.249988574998569,log_price_density,,,SkewStudentT,GumbelMixed
test_2025,SkewStudentT_GumbelMixed,360,40000,1.0,6.468053972235236,log_price_density,,,SkewStudentT,GumbelMixed
test_2025,SkewStudentT_GumbelMixed,1440,40000,1.0,6.347596798744052,log_price_density,,,SkewStudentT,GumbelMixed
training_2021_2023,SkewStudentT_SurvivalGumbel,5,40000,1.0,8.00050564418225,log_price_density,,,SkewStudentT,SurvivalGumbel
training_2021_2023,SkewStudentT_SurvivalGumbel,60,40000,1.0,6.858440701868976,log_price_density,,,SkewStudentT,SurvivalGumbel
training_2021_2023,SkewStudentT_SurvivalGumbel,360,40000,1.0,6.109645114472673,log_price_density,,,SkewStudentT,SurvivalGumbel
training_2021_2023,SkewStudentT_SurvivalGumbel,1440,40000,1.0,6.083898472634903,log_price_density,,,SkewStudentT,SurvivalGumbel
validation_2024,SkewStudentT_SurvivalGumbel,5,40000,1.0,8.656822532449496,log_price_density,,,SkewStudentT,SurvivalGumbel
validation_2024,SkewStudentT_SurvivalGumbel,60,40000,1.0,6.828647296188593,log_price_density,,,SkewStudentT,SurvivalGumbel
validation_2024,SkewStudentT_SurvivalGumbel,360,40000,1.0,5.93022766304195,log_price_density,,,SkewStudentT,SurvivalGumbel
validation_2024,SkewStudentT_SurvivalGumbel,1440,40000,1.0,5.895106959833669,log_price_density,,,SkewStudentT,SurvivalGumbel
test_2025,SkewStudentT_SurvivalGumbel,5,40000,1.0,8.895749541285472,log_price_density,,,SkewStudentT,SurvivalGumbel
test_2025,SkewStudentT_SurvivalGumbel,60,40000,1.0,7.075165449413622,log_price_density,,,SkewStudentT,SurvivalGumbel
test_2025,SkewStudentT_SurvivalGumbel,360,40000,1.0,6.3594388008698735,log_price_density,,,SkewStudentT,SurvivalGumbel
test_2025,SkewStudentT_SurvivalGumbel,1440,40000,1.0,6.347588417132505,log_price_density,,,SkewStudentT,SurvivalGumbel
training_2021_2023,SkewStudentT_SurvivalGumbelMixed,5,40000,1.0,8.02071197126202,log_price_density,,,SkewStudentT,SurvivalGumbelMixed
training_2021_2023,SkewStudentT_SurvivalGumbelMixed,60,40000,1.0,7.889285964190787,log_price_density,,,SkewStudentT,SurvivalGumbelMixed
training_2021_2023,SkewStudentT_SurvivalGumbelMixed,360,40000,1.0,6.981578427083808,log_price_density,,,SkewStudentT,SurvivalGumbelMixed
training_2021_2023,SkewStudentT_SurvivalGumbelMixed,1440,40000,1.0,6.08406970758292,log_price_density,,,SkewStudentT,SurvivalGumbelMixed
validation_2024,SkewStudentT_SurvivalGumbelMixed,5,40000,1.0,5.451531706909509,log_price_density,,,SkewStudentT,SurvivalGumbelMixed
validation_2024,SkewStudentT_SurvivalGumbelMixed,60,40000,1.0,5.6669690819920735,log_price_density,,,SkewStudentT,SurvivalGumbelMixed
validation_2024,SkewStudentT_SurvivalGumbelMixed,360,40000,1.0,5.977125503412283,log_price_density,,,SkewStudentT,SurvivalGumbelMixed
validation_2024,SkewStudentT_SurvivalGumbelMixed,1440,40000,1.0,5.895120252538365,log_price_density,,,SkewStudentT,SurvivalGumbelMixed
test_2025,SkewStudentT_SurvivalGumbelMixed,5,40000,1.0,6.255528322241978,log_price_density,,,SkewStudentT,SurvivalGumbelMixed
test_2025,SkewStudentT_SurvivalGumbelMixed,60,40000,1.0,6.270831439338019,log_price_density,,,SkewStudentT,SurvivalGumbelMixed
test_2025,SkewStudentT_SurvivalGumbelMixed,360,40000,1.0,6.4754967275527235,log_price_density,,,SkewStudentT,SurvivalGumbelMixed
test_2025,SkewStudentT_SurvivalGumbelMixed,1440,40000,1.0,6.347608281771571,log_price_density,,,SkewStudentT,SurvivalGumbelMixed
training_2021_2023,GED_Gaussian,5,40000,1.0,7.793830087677435,log_price_density,,,GED,Gaussian
training_2021_2023,GED_Gaussian,60,40000,1.0,7.367439527797535,log_price_density,,,GED,Gaussian
training_2021_2023,GED_Gaussian,360,40000,1.0,6.678088677972685,log_price_density,,,GED,Gaussian
training_2021_2023,GED_Gaussian,1440,40000,1.0,6.2371319079300305,log_price_density,,,GED,Gaussian
validation_2024,GED_Gaussian,5,40000,1.0,8.351241401761186,log_price_density,,,GED,Gaussian
validation_2024,GED_Gaussian,60,40000,1.0,7.265778157513385,log_price_density,,,GED,Gaussian
validation_2024,GED_Gaussian,360,40000,1.0,6.506787615569894,log_price_density,,,GED,Gaussian
validation_2024,GED_Gaussian,1440,40000,1.0,6.0250593932108805,log_price_density,,,GED,Gaussian
test_2025,GED_Gaussian,5,40000,1.0,8.610607701944895,log_price_density,,,GED,Gaussian
test_2025,GED_Gaussian,60,40000,1.0,7.558453077749491,log_price_density,,,GED,Gaussian
test_2025,GED_Gaussian,360,40000,1.0,6.797961548264689,log_price_density,,,GED,Gaussian
test_2025,GED_Gaussian,1440,40000,1.0,6.3824879234086085,log_price_density,,,GED,Gaussian
training_2021_2023,GED_GaussianMixed,5,40000,1.0,7.818832558780491,log_price_density,,,GED,GaussianMixed
training_2021_2023,GED_GaussianMixed,60,40000,1.0,7.433339068754308,log_price_density,,,GED,GaussianMixed
training_2021_2023,GED_GaussianMixed,360,40000,1.0,6.737624248870075,log_price_density,,,GED,GaussianMixed
training_2021_2023,GED_GaussianMixed,1440,40000,1.0,6.276227566808816,log_price_density,,,GED,GaussianMixed
validation_2024,GED_GaussianMixed,5,40000,1.0,8.439529154912007,log_price_density,,,GED,GaussianMixed
validation_2024,GED_GaussianMixed,60,40000,1.0,7.327503167799152,log_price_density,,,GED,GaussianMixed
validation_2024,GED_GaussianMixed,360,40000,1.0,6.564492003632261,log_price_density,,,GED,GaussianMixed
validation_2024,GED_GaussianMixed,1440,40000,1.0,6.067739738415107,log_price_density,,,GED,GaussianMixed
test_2025,GED_GaussianMixed,5,40000,1.0,8.664226814214134,log_price_density,,,GED,GaussianMixed
test_2025,GED_GaussianMixed,60,40000,1.0,7.633167014539616,log_price_density,,,GED,GaussianMixed
test_2025,GED_GaussianMixed,360,40000,1.0,6.860988155114742,log_price_density,,,GED,GaussianMixed
test_2025,GED_GaussianMixed,1440,40000,1.0,6.416361698514605,log_price_density,,,GED,GaussianMixed
training_2021_2023,GED_StudentT,5,40000,1.0,8.05323894300183,log_price_density,,,GED,StudentT
training_2021_2023,GED_StudentT,60,40000,1.0,7.651652836143316,log_price_density,,,GED,StudentT
training_2021_2023,GED_StudentT,360,40000,1.0,7.100724377483585,log_price_density,,,GED,StudentT
training_2021_2023,GED_StudentT,1440,40000,1.0,6.644919730258148,log_price_density,,,GED,StudentT
validation_2024,GED_StudentT,5,40000,1.0,8.757246520576137,log_price_density,,,GED,StudentT
validation_2024,GED_StudentT,60,40000,1.0,7.606575250044945,log_price_density,,,GED,StudentT
validation_2024,GED_StudentT,360,40000,1.0,6.897593455313816,log_price_density,,,GED,StudentT
validation_2024,GED_StudentT,1440,40000,1.0,6.4094104982550535,log_price_density,,,GED,StudentT
test_2025,GED_StudentT,5,40000,1.0,8.981383423429552,log_price_density,,,GED,StudentT
test_2025,GED_StudentT,60,40000,1.0,8.007770728820498,log_price_density,,,GED,StudentT
test_2025,GED_StudentT,360,40000,1.0,7.294683118793696,log_price_density,,,GED,StudentT
test_2025,GED_StudentT,1440,40000,1.0,6.7827208662407354,log_price_density,,,GED,StudentT
training_2021_2023,GED_StudentTMixed,5,40000,1.0,8.053230864304544,log_price_density,,,GED,StudentTMixed
training_2021_2023,GED_StudentTMixed,60,40000,1.0,7.6516522280131,log_price_density,,,GED,StudentTMixed
training_2021_2023,GED_StudentTMixed,360,40000,1.0,7.100729511532621,log_price_density,,,GED,StudentTMixed
training_2021_2023,GED_StudentTMixed,1440,40000,1.0,6.64493132530468,log_price_density,,,GED,StudentTMixed
validation_2024,GED_StudentTMixed,5,40000,1.0,8.757247435145574,log_price_density,,,GED,StudentTMixed
validation_2024,GED_StudentTMixed,60,40000,1.0,7.606576007641836,log_price_density,,,GED,StudentTMixed
validation_2024,GED_StudentTMixed,360,40000,1.0,6.897596823916834,log_price_density,,,GED,StudentTMixed
validation_2024,GED_StudentTMixed,1440,40000,1.0,6.409415356000597,log_price_density,,,GED,StudentTMixed
test_2025,GED_StudentTMixed,5,40000,1.0,8.981385412381885,log_price_density,,,GED,StudentTMixed
test_2025,GED_StudentTMixed,60,40000,1.0,8.007776030141251,log_price_density,,,GED,StudentTMixed
test_2025,GED_StudentTMixed,360,40000,1.0,7.294690929318036,log_price_density,,,GED,StudentTMixed
test_2025,GED_StudentTMixed,1440,40000,1.0,6.782727712614264,log_price_density,,,GED,StudentTMixed
training_2021_2023,GED_Frank,5,40000,1.0,7.739326250504753,log_price_density,,,GED,Frank
training_2021_2023,GED_Frank,60,40000,1.0,6.668461094039517,log_price_density,,,GED,Frank
training_2021_2023,GED_Frank,360,40000,1.0,6.084296120828331,log_price_density,,,GED,Frank
training_2021_2023,GED_Frank,1440,40000,1.0,6.078210057930178,log_price_density,,,GED,Frank
validation_2024,GED_Frank,5,40000,1.0,8.190793920625273,log_price_density,,,GED,Frank
validation_2024,GED_Frank,60,40000,1.0,6.516970121493538,log_price_density,,,GED,Frank
validation_2024,GED_Frank,360,40000,1.0,5.855519590347096,log_price_density,,,GED,Frank
validation_2024,GED_Frank,1440,40000,1.0,5.8422532901352,log_price_density,,,GED,Frank
test_2025,GED_Frank,5,40000,1.0,8.547271141271855,log_price_density,,,GED,Frank
test_2025,GED_Frank,60,40000,1.0,6.816275992934602,log_price_density,,,GED,Frank
test_2025,GED_Frank,360,40000,1.0,6.253798748007989,log_price_density,,,GED,Frank
test_2025,GED_Frank,1440,40000,1.0,6.253554564537043,log_price_density,,,GED,Frank
training_2021_2023,GED_FrankMixed,5,40000,1.0,8.02069995813985,log_price_density,,,GED,FrankMixed
training_2021_2023,GED_FrankMixed,60,40000,1.0,7.874171445123269,log_price_density,,,GED,FrankMixed
training_2021_2023,GED_FrankMixed,360,40000,1.0,7.009022308722234,log_price_density,,,GED,FrankMixed
training_2021_2023,GED_FrankMixed,1440,40000,1.0,6.0783702053222655,log_price_density,,,GED,FrankMixed
validation_2024,GED_FrankMixed,5,40000,1.0,5.6546689192446316,log_price_density,,,GED,FrankMixed
validation_2024,GED_FrankMixed,60,40000,1.0,5.635131315573007,log_price_density,,,GED,FrankMixed
validation_2024,GED_FrankMixed,360,40000,1.0,5.926632683442716,log_price_density,,,GED,FrankMixed
validation_2024,GED_FrankMixed,1440,40000,1.0,5.842265228879073,log_price_density,,,GED,FrankMixed
test_2025,GED_FrankMixed,5,40000,1.0,6.262122956791728,log_price_density,,,GED,FrankMixed
test_2025,GED_FrankMixed,60,40000,1.0,6.172024445602984,log_price_density,,,GED,FrankMixed
test_2025,GED_FrankMixed,360,40000,1.0,6.386245634536991,log_price_density,,,GED,FrankMixed
test_2025,GED_FrankMixed,1440,40000,1.0,6.2535762888123525,log_price_density,,,GED,FrankMixed
training_2021_2023,GED_Clayton,5,40000,1.0,7.827192365228842,log_price_density,,,GED,Clayton
training_2021_2023,GED_Clayton,60,40000,1.0,6.57041810723319,log_price_density,,,GED,Clayton
training_2021_2023,GED_Clayton,360,40000,1.0,6.07733188891048,log_price_density,,,GED,Clayton
training_2021_2023,GED_Clayton,1440,40000,1.0,6.078209254769832,log_price_density,,,GED,Clayton
validation_2024,GED_Clayton,5,40000,1.0,8.495524424312423,log_price_density,,,GED,Clayton
validation_2024,GED_Clayton,60,40000,1.0,6.488143546732144,log_price_density,,,GED,Clayton
validation_2024,GED_Clayton,360,40000,1.0,5.8469398764300164,log_price_density,,,GED,Clayton
validation_2024,GED_Clayton,1440,40000,1.0,5.8422522900607365,log_price_density,,,GED,Clayton
test_2025,GED_Clayton,5,40000,1.0,8.814057191025901,log_price_density,,,GED,Clayton
test_2025,GED_Clayton,60,40000,1.0,6.7474654568443935,log_price_density,,,GED,Clayton
test_2025,GED_Clayton,360,40000,1.0,6.247094131011512,log_price_density,,,GED,Clayton
test_2025,GED_Clayton,1440,40000,1.0,6.253553813702011,log_price_density,,,GED,Clayton
training_2021_2023,GED_ClaytonMixed,5,40000,1.0,8.176827426558884,log_price_density,,,GED,ClaytonMixed
training_2021_2023,GED_ClaytonMixed,60,40000,1.0,8.00592957637021,log_price_density,,,GED,ClaytonMixed
training_2021_2023,GED_ClaytonMixed,360,40000,1.0,7.056478074937233,log_price_density,,,GED,ClaytonMixed
