null_loglik,alternative_loglik,lr,theta_null,kappa_null,sigma_null,theta_alt,kappa_alt,sigma_alt,lambda_alt,alternative_converged,alternative_gradient_norm,replication
200786.8841608271,200786.89157397527,0.014826296363025904,6.185296528221452e-06,1.146238616149667,0.0013375108300386297,5.743099709379134e-06,1.1462386717886075,0.001337508613656906,0.001780940594174237,True,0.0001405357621840884,110
201027.97807229692,201027.97807229692,0.0,-0.00011544261999953566,0.9270390259750336,0.001324170786832673,-0.00011544322056625286,0.9270390259750336,0.001324170786849241,0.0,True,0.7573715877024809,111
201055.4365329492,201055.4365329492,0.0,-7.829827915688623e-05,1.3608218946442077,0.0013237123849580738,-7.829827915688623e-05,1.3608218946442077,0.0013237123849580738,0.0,True,0.6895469086303725,112
201106.33235171824,201106.33235171824,0.0,2.16903166814805e-05,1.137623050016399,0.0013205092155094296,2.168947217443951e-05,1.137623050016399,0.0013205092155247058,0.0,True,0.7738096386613047,113
201085.61678094263,201085.61678094263,0.0,-0.00011742255966422673,1.0989361331199272,0.001321515225681147,-0.00011742255966422673,1.0989361331199272,0.001321515225681147,0.0,True,0.7674616498533746,114
201155.42369920318,201155.42369920318,0.0,-0.0001143380904535671,1.077924462794768,0.001317782325313087,-0.0001143380904535671,1.077924462794768,0.001317782325313087,0.0,True,0.7611866693118416,115
201052.32909894473,201052.32909894473,0.0,-0.00017897217329466993,1.236974096080916,0.0013235927361144048,-0.0001789725298148651,1.236974096080916,0.0013235927361088537,0.0,True,0.7088793553546113,116
201202.9839144023,201202.9839144023,0.0,-6.884264938260058e-05,1.3226673586318491,0.0013158359526705167,-6.884264938263915e-05,1.3226673586318491,0.001315835952670517,0.0,True,0.7330607234457199,117
201094.4616977532,201094.46169775326,1.1641532182693481e-10,-0.00034179546094244566,1.2913911490987642,0.0013214886164865966,-0.0003417954702964118,1.2913911490986356,0.0013214886164864656,0.0,True,0.7414877602689679,118
201055.3992900933,201055.39929009334,5.820766091346741e-11,-0.00015253855339741198,1.207442136177569,0.001323362443229022,-0.00015253938686761906,1.207442136177569,0.0013233624432290223,0.0,True,0.737107619488206,119
200801.7677449928,200801.7677449928,0.0,0.0001473096521318915,1.1338076716094876,0.0013366859788840936,0.0001473087929119319,1.1338076716373215,0.0013366859788840938,0.0,True,0.7148610593084328,120
200873.2532530979,200873.2532530979,0.0,-0.00023973366072169202,1.074216770563206,0.0013327315806083524,-0.00023973366106224596,1.0742167705632117,0.001332731580608345,0.0,True,0.747650652585944,121
200925.74661789226,200925.74661789226,0.0,-0.00013767354143157424,0.9380279474531781,0.0013296220884646494,-0.00013767354143157424,0.9380279474531781,0.0013296220884646494,0.0,True,0.7916934663717788,122
201033.78118437945,201033.78118437948,5.820766091346741e-11,-0.00012718421212892043,1.236659401257709,0.0013245743732443094,-0.00012718504236433086,1.236659401257709,0.0013245743732572474,0.0,True,0.466746819147529,123
201197.59217486283,201197.59217486286,5.820766091346741e-11,-0.0002790719294121508,1.1575335199565449,0.0013157430452694044,-0.00027907276162371315,1.1575335199565449,0.0013157430452989984,0.0,True,0.7799034308083272,124
201042.11893210717,201042.11893210717,0.0,9.033055792761795e-05,1.019344411576081,0.0013236338617146231,9.033055792761795e-05,1.019344411576081,0.0013236338617146231,0.0,True,0.7838915295139081,125
201043.8567308249,201043.85673082495,1.1641532182693481e-10,-9.373886430018976e-05,1.1035032299822267,0.001323735014523983,-9.373886439412079e-05,1.1035032299822252,0.0013237350145239803,0.0,True,0.7480188913698668,126
200917.07226142718,200917.07226142718,0.0,-3.7205210916719764e-06,1.0708255863258547,0.0013303898446179055,-3.7213349002347656e-06,1.0708255863396872,0.001330389844617906,0.0,True,0.7313641248780429,127
200902.47224095493,200902.47224095493,0.0,-0.00016619046138674623,1.100339364908096,0.0013312351442644522,-0.0001661913153809349,1.1003393649221211,0.0013312351442644522,0.0,True,0.7663992108232517,128
201123.6123051556,201123.61230515564,5.820766091346741e-11,3.4980523198715465e-05,1.1629847694954822,0.0013196548241395717,3.4979674333575075e-05,1.1629847695088231,0.0013196548241698478,0.0,True,0.7349481024618661,129
201080.3824097423,201080.38240974236,1.1641532182693481e-10,-0.00014571936496063356,0.9153877362278596,0.0013213713018746308,-0.00014571950824613698,0.915387736225127,0.001321371301874631,0.0,True,0.7886816533592794,130
200986.914262257,200986.91426225702,5.820766091346741e-11,-1.6011724894075226e-05,1.2516161061331768,0.0013270942611378802,-1.6012527527371404e-05,1.2516161061331768,0.0013270942611504119,0.0,True,0.6742029158394053,131
200981.90776262473,200981.90776262473,0.0,-0.00013908021501135838,0.6520708106124034,0.0013259806720521989,-0.00013908021501135838,0.6520708106124034,0.0013259806720521989,0.0,False,0.7902096754845808,132
201096.70886710865,201096.70886710865,0.0,-4.8534757289959304e-05,1.2129924743564486,0.0013211902602588055,-4.853557575138392e-05,1.2129924743685558,0.001321190260271993,0.0,True,0.7100611655267481,133
201136.52949512875,201136.52949512875,0.0,-0.00023444171304725823,1.0549296273913957,0.0013187260579758876,-0.0002344417131346745,1.0549296273913942,0.0013187260579758848,0.0,True,0.7765589061488813,134
201290.64456950472,201290.64456950472,0.0,-4.8966665124974376e-05,1.700144568662801,0.001312088232819708,-4.8966665124974376e-05,1.700144568662801,0.001312088232819708,0.0,True,0.7324382882025717,135
