theta,kappa,sigma
4.700643766336116e-05,2.049652838344198,0.0016423498080623963
6.15303713516111e-05,1.5884517548248376,0.0011049130163250393
4.5626947368348205e-05,1.866055836884733,0.001343806269047177
5.0003217310566184e-05,1.775659614783395,0.0012968649323119874
4.779687517644878e-05,1.8442352884585782,0.0013413091797868154
7.848822343136008e-05,1.9366969689198623,0.0012321164520193014
6.436764834273143e-05,1.7551782624014045,0.0014885112470267932
8.476541529220799e-05,1.4967151447592635,0.0011156353354977704
6.251762881645564e-05,1.7866713831978491,0.0013117184476428739
5.156722081988469e-05,1.7323870756905508,0.001273691483044988
6.127177600351332e-05,1.6150046120827448,0.0011468853884796341
6.128549737618572e-05,1.8132737963227434,0.001360674378557368
7.702510420982868e-05,1.642918633420078,0.001348870942437642
8.198608160550095e-05,1.5614570390435094,0.001325703648672632
3.4890506012963274e-05,1.6790691000962104,0.001426247237175328
5.155168368540979e-05,2.1184664929147097,0.0014523125043240871
7.307141310111379e-05,1.5507477783047394,0.001147008449766341
3.867518854249587e-05,1.685005123489026,0.001387865414066379
8.319796720166196e-05,1.4111060171576573,0.0011223762841467322
0.00010316294692797002,1.4133631492039662,0.0013860565882786195
7.222161640266078e-05,1.894574869052319,0.0012938058158402299
7.919998886145007e-05,1.3101731090520352,0.001247075438018403
6.267732390103204e-05,1.9113401023264494,0.0011850723661532938
6.335024237510895e-05,1.9572358915524923,0.0016418331271560193
4.061329622383247e-05,2.0393773496986225,0.001438570796195816
5.892096831444579e-05,1.66593239132394,0.0012119919005303419
8.543202098912486e-05,1.7215663502103162,0.0013020306578636984
7.494102034305248e-05,1.5070323831099193,0.001393107667604018
7.687080009139463e-05,1.421610791846655,0.0012030685566942637
6.407466182313155e-05,1.770536680387379,0.0013247222148887912
6.693458501623906e-05,1.5093526021615389,0.0010620948813076082
5.760579462582126e-05,1.7539253208268475,0.0015167414665802346
9.768013193288127e-05,1.6166319279116432,0.0013876775905277737
5.730561302217723e-05,2.139989958464664,0.0017804259768289753
5.5598657254272856e-05,2.0561015356701478,0.0014275025969222748
0.00010426561344195125,1.4344906560927735,0.0011334326580740182
6.678197065894329e-05,2.070363882320561,0.0012082007301796114
7.161206387214606e-05,1.629391992128608,0.0013407040583904835
4.820856034952298e-05,1.826068683356028,0.0014099427242889285
7.232891772411011e-05,1.6302022418686166,0.0015147827050816232
7.278393799673023e-05,1.43873904070175,0.0011780950648269388
7.693930038778729e-05,1.389789882781494,0.0010855995773861509
7.898849057370923e-05,1.6342652836035734,0.0013216179052890095
6.628664806163212e-05,1.4509216005537742,0.0012350953053729859
5.448731230797504e-05,1.8127980782611712,0.001335880972530427
6.752019558322054e-05,1.8493683082815384,0.0014559454019660747
7.788199827632953e-05,1.5762921609660447,0.0015489029124000013
3.478307400807435e-05,1.7228231291674554,0.0013513957821578893
6.756167500871858e-05,1.6379398432305652,0.001324785975235355
3.7100644755735896e-05,1.9220695576522786,0.0014320467781445145
7.574938444418166e-05,1.9750117390679198,0.001558800828453901
6.172813764474864e-05,1.7038239642789432,0.0011736105641099526
2.9146912661823074e-05,1.8165590516301324,0.0014526703972762769
8.42900972790552e-05,1.9395702457608153,0.0015718498503629673
7.16565779416644e-05,1.4866967223296366,0.0013500014527894533
6.138799328401617e-05,1.6814311477507151,0.001328637332521691
6.707399042226479e-05,1.4462735389588062,0.0011357550650237496
6.73802012877644e-05,1.4110698127599868,0.0012483741229973166
7.246856545271251e-05,1.8541334309948978,0.0014566012679719555
