replication,initialization,null_loglik,alternative_loglik,lr,theta_null,kappa_null,sigma_null,theta_alt,kappa_alt,sigma_alt,lambda_alt,alternative_converged,alternative_gradient_norm,ifm_loglik,ifm_theta,ifm_tau,ifm_kappa,ifm_lambda,ifm_converged,ifm_gradient_norm,fit_failed
58,empirical_segment_initial,201571.0198098768,201571.01980987683,5.820766091346741e-11,-6.96238921933966e-05,2.5186222218093612,0.0012992958037230384,-6.962389493164426e-05,2.5186222218093426,0.0012992958037230298,0.0,True,0.6960398510670597,201570.76148096062,-3.2900533378409284e-05,0.0005866282460519936,2.452842762445738,1.522997974471263e-08,True,1.776356830474485e-07,False
59,empirical_segment_initial,201706.15699876085,201706.15699876085,0.0,-0.00012984209479022918,2.453320866787735,0.0012921453467151047,-0.0001298422306132738,2.453320866787735,0.001292145346715104,0.0,True,0.6760132037188682,201705.28390896608,-6.164868497331485e-05,0.0005987680321293841,2.328664353943414,1.522997974471263e-08,True,0.0,False
60,empirical_segment_initial,201536.58679964344,201536.58679964347,5.820766091346741e-11,2.692185934442751e-05,2.6723769063866656,0.0013014328918968413,2.6921858063643124e-05,2.672376906386657,0.0013014328918968374,0.0,True,0.706575068932276,201536.02861440176,6.50310618157782e-05,0.0005832653145614076,2.4894413119372545,1.522997974471263e-08,True,0.0,False
61,empirical_segment_initial,201491.87052707747,201491.8705270775,5.820766091346741e-11,-8.503950073600069e-05,2.5475131816614964,0.001303481042088767,-8.50396445421641e-05,2.547513181660514,0.0013034810420887667,0.0,True,0.7083841098636586,201491.44049951882,-4.39285646664427e-05,0.0005926928604254962,2.418442919880834,1.522997974471263e-08,True,3.55271366094897e-07,False
62,empirical_segment_initial,201558.51159298018,201558.51159298018,0.0,-0.00010063017214780838,2.7943001244951122,0.0013005664403071399,-0.00010063039867101069,2.7943001244937054,0.0013005664403064846,0.0,True,0.6226146756381754,201558.32525433507,-7.563760473197755e-05,0.0005589549773180011,2.707000816233668,1.522997974471263e-08,True,3.55271366094897e-07,False
63,empirical_segment_initial,201733.46119282296,201733.46119282296,0.0,-9.874423017488729e-05,2.7221249482940815,0.0012913355653538872,-9.874423017488729e-05,2.7221249482940815,0.0012913355653538872,0.0,True,0.6997774843645125,201732.6858840605,-5.305772148924217e-05,0.000575843686334261,2.514591893936128,1.522997974471263e-08,True,3.55271366094897e-07,False
64,empirical_segment_initial,201579.44858373282,201579.44858373282,0.0,5.301455001247655e-05,2.847876123817557,0.0012995981787723022,5.301429103607951e-05,2.8478761238175574,0.0012995981787723024,0.0,True,0.6016339478581267,201578.87104404616,5.97361859543316e-05,0.0005712641834791349,2.587831698644511,1.5229982006248617e-08,True,1.776356830474485e-07,False
65,empirical_segment_initial,201503.10700314306,201503.10700314306,0.0,1.6473919097388467e-05,2.7375122798324822,0.0013033238408645881,1.647331130869373e-05,2.7375122798324822,0.0013033238408645877,0.0,True,0.6581844437445036,201502.86459275923,2.7324191094923835e-05,0.0005742017539838028,2.5760550730391967,1.522997974471263e-08,True,1.776356830474485e-07,False
66,empirical_segment_initial,201593.70957294063,201593.70957294066,5.820766091346741e-11,-2.6513971644147656e-05,2.784400177210273,0.0012987143865948615,-2.6514146068760024e-05,2.784400177211357,0.0012987143865948612,0.0,True,0.6066166284985909,201593.2955679002,-6.980846590315384e-06,0.0005712965832761331,2.583983784915429,1.522997974471263e-08,True,1.776356830474485e-07,False
67,empirical_segment_initial,201758.77322574114,201758.77322574117,5.820766091346741e-11,-6.907066757128956e-05,2.6165482671783704,0.0012897930728884256,-6.907082716127199e-05,2.6165482671773344,0.0012897930728879151,0.0,True,0.664177161329654,201758.54926777314,-3.9842843311160164e-05,0.0005738999056689401,2.5254924495442097,1.522997974471263e-08,True,3.55271366094897e-07,False
68,empirical_segment_initial,201830.65555061825,201830.6555506183,1.1641532182693481e-10,-9.387591876894679e-05,2.656918003599463,0.0012861797317581336,-9.387591876895686e-05,2.656918003599463,0.001286179731758134,0.0,True,0.6688159400886515,201830.3316787583,-6.237417017152829e-05,0.0005718678210655955,2.5292634866436696,1.522997974471263e-08,True,1.776356830474485e-07,False
69,empirical_segment_initial,201614.76876359558,201614.76876359558,0.0,-0.0001294200373377154,2.7910572964354277,0.0012976358012319986,-0.0001294200398699711,2.791057296435412,0.0012976358012319919,0.0,True,0.6873582638888199,201613.69456304828,-8.199462349941069e-05,0.0005777571204303395,2.522460522258469,1.522997974471263e-08,True,1.776356830474485e-07,False
70,empirical_segment_initial,201596.25419229257,201596.2541922926,5.820766091346741e-11,5.1860624739533816e-05,2.6635731735377557,0.0012983106887507036,5.1860594578097086e-05,2.6635731735377557,0.0012983106887507992,0.0,True,0.6789028045313623,201595.96210428173,4.8962701025070326e-05,0.0005827997108672312,2.4814163570867906,1.522997974471263e-08,True,1.776356830474485e-07,False
71,empirical_segment_initial,201511.17338322743,201511.17338322743,0.0,5.75322764092975e-06,2.897171271443171,0.0013032634028398362,5.75322764092975e-06,2.897171271443171,0.0013032634028398362,0.0,True,0.641158775909803,201510.89852372216,1.112154016494338e-05,0.0005593957308744047,2.713981140798994,1.522997974471263e-08,True,1.776356830474485e-07,False
72,empirical_segment_initial,201536.1654953604,201536.1654953604,0.0,3.6444936993350204e-05,2.680671575230625,0.0013014735076849185,3.644432819307713e-05,2.680671575230625,0.0013014735076849189,0.0,True,0.6651689009172733,201535.75108132113,5.8775844647016336e-05,0.0005833907352806095,2.4884967367971553,1.522997974471263e-08,True,1.776356830474485e-07,False
73,empirical_segment_initial,201682.1351995013,201682.15666579644,0.042932590295095,-9.56248857421898e-05,2.7687656963311453,0.0012940939020671793,-9.537937507459266e-05,2.7707702746395704,0.0012939411794973977,0.004036798742853423,True,7.595519887002178e-05,201681.10576771988,-2.8787763816937136e-05,0.0005643118816839003,2.629097180246197,0.0037991440699621753,True,2.3092638796168306e-06,False
74,empirical_segment_initial,201639.30143676727,201639.30143676727,0.0,-3.0094727608499347e-05,2.907518104436455,0.001296624318984451,-3.0094987239189124e-05,2.907518104436455,0.001296624318983766,0.0,True,0.6703977868210776,201638.49494078735,-1.881779458464128e-05,0.0005683793745375563,2.6022663183175294,1.522997974471263e-08,True,5.329070491423455e-07,False
75,empirical_segment_initial,201567.97397514316,201567.97397514322,1.1641532182693481e-10,-6.99192234741113e-06,2.5442270504541433,0.0012995117074213068,-6.992169823982043e-06,2.5442270504541433,0.0012995117074213072,0.0,True,0.5303499899627078,201567.50986207946,2.467289009095496e-05,0.0005976018593183651,2.36441461305183,1.522997974471263e-08,True,1.776356830474485e-07,False
76,empirical_segment_initial,201695.1017202791,201695.1017202791,0.0,-5.572035911860868e-05,2.7851498640740795,0.0012934595536232283,-5.572035911860868e-05,2.7851498640740795,0.0012934595536232283,0.0,True,0.578308428069894,201694.83232811425,-2.2560306702700672e-05,0.000555823583101653,2.7077691215732904,1.522997974471263e-08,True,0.0,False
77,empirical_segment_initial,201462.1536895534,201462.15368955344,5.820766091346741e-11,-4.199772685589111e-05,3.0971617161479834,0.0013062732266390267,-4.199786567931723e-05,3.0971617161479834,0.001306273226638696,0.0,True,0.6161629502466263,201460.90936920277,-9.725092379157202e-06,0.0005576486944910707,2.743865611288091,1.522997974471263e-08,True,0.0,False
78,empirical_segment_initial,201659.73315367766,201659.73315367772,1.1641532182693481e-10,-7.787172599590939e-05,2.662499009699577,0.0012950158463714446,-7.787198236299755e-05,2.662499009701226,0.0012950158463714441,0.0,True,0.19762983594766037,201658.69193553182,-1.1971072937257035e-05,0.000579727365674124,2.495227383389973,1.522998437314062e-08,True,0.0,False
79,empirical_segment_initial,201808.31556306538,201808.31556306538,0.0,1.5719206186980622e-05,2.5383996883159714,0.0012870655162876524,1.5719206186980622e-05,2.5383996883159714,0.0012870655162876524,0.0,True,0.667117031051883,201808.0611231809,4.180533386800749e-05,0.0005857753478728786,2.413897389652493,1.522997974471263e-08,True,0.0,False
80,empirical_segment_initial,201674.94064888472,201674.94064888475,5.820766091346741e-11,-7.677647858680663e-05,2.944364386756129,0.0012948597571794149,-7.677676363251677e-05,2.944364386756129,0.0012948597571794149,0.0,True,0.6728669230742007,201673.59270493983,-3.9040483474561254e-05,0.0005684907951859724,2.594288289428415,1.522997974471263e-08,True,0.0,False
81,empirical_segment_initial,201553.8960685127,201553.8960685127,0.0,-5.492698829512746e-05,2.792475790103527,0.0013008024676730724,-5.492729193076637e-05,2.792475790103527,0.0013008024676730724,0.0,True,0.35813948155271197,201553.47380145706,-2.336915802500462e-05,0.0005673733713413899,2.6282741318452008,1.522997974471263e-08,True,0.0,False
82,empirical_segment_initial,201705.2062467552,201705.20624675526,1.1641532182693481e-10,-5.291126672702115e-05,3.0113406357406354,0.0012934429896795877,-5.291128546936215e-05,3.011340635740528,0.0012934429896795877,0.0,True,0.5342300906586186,201703.8893909525,-1.1311158117437347e-05,0.0005590366196852398,2.6769032494497766,1.522997974471263e-08,True,0.0,False
83,empirical_segment_initial,201547.86631188163,201547.86631188163,0.0,9.018351196860219e-07,2.5312334266103553,0.0013005280816610195,9.018351196860219e-07,2.5312334266103553,0.0013005280816610195,0.0,True,0.7157613196140967,201547.45654964098,3.393247148632365e-05,0.0005970265088056067,2.3726701172283757,1.522997974471263e-08,True,0.0,False
84,empirical_segment_initial,201777.77389840304,201777.77389840304,0.0,-4.4524803757072274e-05,2.9341015895990536,0.0012895216129862402,-4.4524803757074686e-05,2.9341015895990536,0.0012895216129862397,0.0,True,0.6591562912627108,201776.96930257903,-1.4388026235406302e-05,0.0005587854677046622,2.662974041944499,1.522997974471263e-08,True,0.0,False
85,empirical_segment_initial,201797.10850955846,201797.10850955846,0.0,-8.754989382368565e-05,2.4603472274662246,0.0012874686450685662,-8.755006778125422e-05,2.4603472274650224,0.0012874686450685658,0.0,True,0.7016716123649875,201796.48794824528,-4.687090616437383e-05,0.0006046418884288554,2.2670953873313935,1.522997974471263e-08,True,3.55271366094897e-07,False
86,empirical_segment_initial,201633.84645876248,201633.84645876253,1.1641532182693481e-10,2.093432457007077e-05,2.7862961373763757,0.0012966352596444105,2.093406103303894e-05,2.7862961373747472,0.0012966352596451686,0.0,True,0.6501267124694807,201633.55283845673,3.983360255086864e-05,0.0005661637302455222,2.6226039962526064,1.522997974471263e-08,True,0.0,False
87,empirical_segment_initial,201394.27760864148,201394.27760864154,1.1641532182693481e-10,-5.496899467343914e-05,3.2714577820274062,0.0013102195820847411,-5.496924698076561e-05,3.2714577820287616,0.0013102195820852832,0.0,True,0.6738254477664181,201393.52797851159,-2.0711412762264674e-05,0.000532579718939388,3.026335622818935,1.522997974471263e-08,True,1.7763568501960078e-07,False
88,empirical_segment_initial,201640.78197228597,201640.781972286,5.820766091346741e-11,-7.406757213280526e-05,3.196812545010751,0.0012971965828477362,-7.406757213281383e-05,3.1968125450107516,0.0012971965828477358,0.0,True,0.5522826741595961,201640.072936516,-3.753732259353455e-05,0.0005317444944626923,2.9757872909701106,1.522997974471263e-08,True,3.5527137003920156e-07,False
89,empirical_segment_initial,201655.32339449888,201655.32339449893,1.1641532182693481e-10,-9.145039249781497e-05,2.5457477865009266,0.0012949825754995901,-9.14506687331654e-05,2.5457477865009266,0.00129498257549959,0.0,True,0.6444464548787718,201653.95901888493,-2.1301736988267457e-06,0.0005801694393307094,2.49135911835787,1.522997974471263e-08,True,3.55271366094897e-07,False
90,empirical_segment_initial,201772.80774068838,201772.8077406884,5.820766091346741e-11,-0.00010198122176602095,2.8428307297314266,0.0012895741229777481,-0.00010198170584118023,2.8428307297314266,0.0012895741229790613,0.0,True,0.696770290099732,201772.02526765293,-5.2973285787416656e-05,0.0005591960565086159,2.6592736929612575,1.522997974471263e-08,True,0.0,False
91,empirical_segment_initial,201595.24264117965,201595.24264117965,0.0,4.212203125528228e-06,2.7047817399578156,0.0012984558251928763,4.2120157935312375e-06,2.704781739956618,0.001298455825192876,0.0,True,0.6884283403743783,201594.73314937827,4.2890327924132514e-05,0.0005759215328338076,2.541654010589483,1.522997974471263e-08,True,0.0,False
92,empirical_segment_initial,201608.73635834645,201608.73635834645,0.0,2.1371752270302697e-05,2.979093784042436,0.0012983713257839814,2.137172194539622e-05,2.9790937840424356,0.0012983713257838279,0.0,True,0.7087821943318394,201608.15908897208,4.727426542509802e-05,0.0005538777391490362,2.7476511148685177,1.522997974471263e-08,True,0.0,False
93,empirical_segment_initial,201774.93540371297,201774.935403713,5.820766091346741e-11,-1.9409636837444195e-05,2.6558986301116976,0.0012890472994004283,-1.940993271090315e-05,2.6558986301116976,0.0012890472994013479,0.0,True,0.6324103945359032,201774.0191032896,1.7799391309153978e-05,0.0005900416837486276,2.386580137024917,1.522997974471263e-08,True,0.0,False
94,empirical_segment_initial,201724.1299572283,201724.12995722832,5.820766091346741e-11,-6.155845588298217e-05,2.7122049815155935,0.0012917954678326297,-6.15584560103993e-05,2.7122049815155926,0.00129179546783263,0.0,True,0.6991756549009888,201723.42794703972,-1.3551945439784225e-05,0.0005734135066679572,2.5377413661870403,1.522997974471263e-08,True,0.0,False
95,empirical_segment_initial,201492.08297878213,201492.08297878213,0.0,-7.990992473267432e-05,3.04826888531421,0.0013045999794808276,-7.991010508381905e-05,3.0482688853131785,0.001304599979480828,0.0,True,0.6530445581511277,201491.22241686622,-4.745379610436508e-05,0.0005543509050075676,2.769410311783991,1.522997974471263e-08,True,3.5527137003920156e-07,False
96,empirical_segment_initial,201661.40105017566,201661.40105017566,0.0,-1.0135206162596167e-05,2.3590470940164354,0.0012942494094302375,-1.0135751624879918e-05,2.359047094020395,0.0012942494094324104,0.0,True,0.16103990077159408,201660.88015186618,3.7833416828268016e-05,0.0006142192857460841,2.2201280542392143,1.522997974471263e-08,True,0.0,False
97,empirical_segment_initial,201583.6209121769,201583.6209121769,0.0,-2.2973942127259164e-05,2.919100516440788,0.0012995414494920028,-2.2974433977793288e-05,2.9191005164407886,0.0012995414494920035,0.0,True,0.6864839409346782,201583.28384506964,-3.0111486924076936e-05,0.0005574651953819549,2.7172379284558064,1.522997974471263e-08,True,0.0,False
98,empirical_segment_initial,201635.72820911798,201635.72820911804,1.1641532182693481e-10,-0.00015705992260441322,2.492596322095629,0.001295878753903246,-0.00015706017061476905,2.492596322095629,0.0012958787539041337,0.0,True,0.6734586249585653,201635.03055251,-0.00010389677442504667,0.0006001919888476964,2.3310076612856006,1.522997974471263e-08,True,0.0,False
