slice,first_parameter,first_value,second_parameter,second_value,mean_loglik,nobs,nuisance_parameters,relative_mean_loglik
kappa_lambda,kappa,0.04558570308029808,lambda,1.861359484724696,8.228532765354204,40000,held_at_MOU-UQML_estimate,-0.056944107801445654
kappa_lambda,kappa,0.04558570308029808,lambda,2.245228115521578,8.227853260100133,40000,held_at_MOU-UQML_estimate,-0.057623613055517
kappa_lambda,kappa,0.04558570308029808,lambda,2.7082620697925917,8.226928748646063,40000,held_at_MOU-UQML_estimate,-0.058548124509586685
kappa_lambda,kappa,0.04558570308029808,lambda,3.2667876319432994,8.225706111321516,40000,held_at_MOU-UQML_estimate,-0.05977076183413388
kappa_lambda,kappa,0.04558570308029808,lambda,3.940498060084341,8.224120868156314,40000,held_at_MOU-UQML_estimate,-0.06135600499933602
kappa_lambda,kappa,0.04558570308029808,lambda,4.753147957858425,8.222094802707257,40000,held_at_MOU-UQML_estimate,-0.06338207044839272
kappa_lambda,kappa,0.04558570308029808,lambda,5.733390846742393,8.219533116320028,40000,held_at_MOU-UQML_estimate,-0.06594375683562248
kappa_lambda,kappa,0.04558570308029808,lambda,6.915789471094045,8.216321022996867,40000,held_at_MOU-UQML_estimate,-0.06915585015878278
kappa_lambda,kappa,0.04558570308029808,lambda,8.34203445866076,8.212319674890095,40000,held_at_MOU-UQML_estimate,-0.07315719826555522
kappa_lambda,kappa,0.054986853996578725,lambda,0.4153254399204202,8.189524228581728,40000,held_at_MOU-UQML_estimate,-0.09595264457392183
kappa_lambda,kappa,0.054986853996578725,lambda,0.500978108986087,8.189655277169884,40000,held_at_MOU-UQML_estimate,-0.09582159598576645
kappa_lambda,kappa,0.054986853996578725,lambda,0.604294949356739,8.18973565557581,40000,held_at_MOU-UQML_estimate,-0.09574121757984067
kappa_lambda,kappa,0.054986853996578725,lambda,0.7289188474864182,8.189753149432882,40000,held_at_MOU-UQML_estimate,-0.09572372372276838
kappa_lambda,kappa,0.054986853996578725,lambda,0.879243963211196,8.18969309180275,40000,held_at_MOU-UQML_estimate,-0.09578378135289967
kappa_lambda,kappa,0.054986853996578725,lambda,1.0605706650461326,8.189537864466995,40000,held_at_MOU-UQML_estimate,-0.09593900868865468
kappa_lambda,kappa,0.054986853996578725,lambda,1.279292417827172,8.189266289324967,40000,held_at_MOU-UQML_estimate,-0.0962105838306826
kappa_lambda,kappa,0.054986853996578725,lambda,1.543121212238039,8.188852887770322,40000,held_at_MOU-UQML_estimate,-0.09662398538532813
kappa_lambda,kappa,0.054986853996578725,lambda,1.861359484724696,8.188266981455712,40000,held_at_MOU-UQML_estimate,-0.09720989169993821
kappa_lambda,kappa,0.054986853996578725,lambda,2.245228115521578,8.187471602303942,40000,held_at_MOU-UQML_estimate,-0.09800527085170785
kappa_lambda,kappa,0.054986853996578725,lambda,2.7082620697925917,8.186422172843486,40000,held_at_MOU-UQML_estimate,-0.09905470031216446
kappa_lambda,kappa,0.054986853996578725,lambda,3.2667876319432994,8.185064909775738,40000,held_at_MOU-UQML_estimate,-0.1004119633799121
kappa_lambda,kappa,0.054986853996578725,lambda,3.940498060084341,8.18333489393043,40000,held_at_MOU-UQML_estimate,-0.10214197922521961
kappa_lambda,kappa,0.054986853996578725,lambda,4.753147957858425,8.181153738207144,40000,held_at_MOU-UQML_estimate,-0.10432313494850654
kappa_lambda,kappa,0.054986853996578725,lambda,5.733390846742393,8.178426771471774,40000,held_at_MOU-UQML_estimate,-0.10705010168387652
kappa_lambda,kappa,0.054986853996578725,lambda,6.915789471094045,8.175039640372576,40000,held_at_MOU-UQML_estimate,-0.11043723278307382
kappa_lambda,kappa,0.054986853996578725,lambda,8.34203445866076,8.170854212299552,40000,held_at_MOU-UQML_estimate,-0.11462266085609762
kappa_lambda,kappa,0.0663268066111682,lambda,0.4153254399204202,8.141520071320238,40000,held_at_MOU-UQML_estimate,-0.1439568018354116
kappa_lambda,kappa,0.0663268066111682,lambda,0.500978108986087,8.141565845977066,40000,held_at_MOU-UQML_estimate,-0.14391102717858395
kappa_lambda,kappa,0.0663268066111682,lambda,0.604294949356739,8.141560540892725,40000,held_at_MOU-UQML_estimate,-0.14391633226292555
kappa_lambda,kappa,0.0663268066111682,lambda,0.7289188474864182,8.141492365913681,40000,held_at_MOU-UQML_estimate,-0.14398450724196898
kappa_lambda,kappa,0.0663268066111682,lambda,0.879243963211196,8.141346963252712,40000,held_at_MOU-UQML_estimate,-0.14412990990293828
kappa_lambda,kappa,0.0663268066111682,lambda,1.0605706650461326,8.141106876937329,40000,held_at_MOU-UQML_estimate,-0.14436999621832136
kappa_lambda,kappa,0.0663268066111682,lambda,1.279292417827172,8.140750921493856,40000,held_at_MOU-UQML_estimate,-0.14472595166179403
kappa_lambda,kappa,0.0663268066111682,lambda,1.543121212238039,8.1402534290444,40000,held_at_MOU-UQML_estimate,-0.14522344411125054
kappa_lambda,kappa,0.0663268066111682,lambda,1.861359484724696,8.139583348501708,40000,held_at_MOU-UQML_estimate,-0.14589352465394256
kappa_lambda,kappa,0.0663268066111682,lambda,2.245228115521578,8.138703164108914,40000,held_at_MOU-UQML_estimate,-0.1467737090467356
kappa_lambda,kappa,0.0663268066111682,lambda,2.7082620697925917,8.13756759322097,40000,held_at_MOU-UQML_estimate,-0.14790927993468017
kappa_lambda,kappa,0.0663268066111682,lambda,3.2667876319432994,8.13612201488683,40000,held_at_MOU-UQML_estimate,-0.14935485826882022
kappa_lambda,kappa,0.0663268066111682,lambda,3.940498060084341,8.134300571236551,40000,held_at_MOU-UQML_estimate,-0.15117630191909903
kappa_lambda,kappa,0.0663268066111682,lambda,4.753147957858425,8.132023872527183,40000,held_at_MOU-UQML_estimate,-0.1534530006284669
kappa_lambda,kappa,0.0663268066111682,lambda,5.733390846742393,8.129196223464898,40000,held_at_MOU-UQML_estimate,-0.15628064969075162
kappa_lambda,kappa,0.0663268066111682,lambda,6.915789471094045,8.125702272546066,40000,held_at_MOU-UQML_estimate,-0.15977460060958393
kappa_lambda,kappa,0.0663268066111682,lambda,8.34203445866076,8.121402967073577,40000,held_at_MOU-UQML_estimate,-0.1640739060820735
kappa_lambda,kappa,0.08000540048188656,lambda,0.4153254399204202,8.086365541672562,40000,held_at_MOU-UQML_estimate,-0.19911133148308835
kappa_lambda,kappa,0.08000540048188656,lambda,0.500978108986087,8.086350598857639,40000,held_at_MOU-UQML_estimate,-0.19912627429801155
kappa_lambda,kappa,0.08000540048188656,lambda,0.604294949356739,8.086282209110653,40000,held_at_MOU-UQML_estimate,-0.19919466404499708
kappa_lambda,kappa,0.08000540048188656,lambda,0.7289188474864182,8.086148373080393,40000,held_at_MOU-UQML_estimate,-0.19932850007525715
kappa_lambda,kappa,0.08000540048188656,lambda,0.879243963211196,8.085934628478459,40000,held_at_MOU-UQML_estimate,-0.1995422446771915
kappa_lambda,kappa,0.08000540048188656,lambda,1.0605706650461326,8.085623528427112,40000,held_at_MOU-UQML_estimate,-0.19985334472853822
kappa_lambda,kappa,0.08000540048188656,lambda,1.279292417827172,8.085194009764,40000,held_at_MOU-UQML_estimate,-0.20028286339164936
kappa_lambda,kappa,0.08000540048188656,lambda,1.543121212238039,8.084620629018413,40000,held_at_MOU-UQML_estimate,-0.20085624413723657
kappa_lambda,kappa,0.08000540048188656,lambda,1.861359484724696,8.083872639518049,40000,held_at_MOU-UQML_estimate,-0.20160423363760138
kappa_lambda,kappa,0.08000540048188656,lambda,2.245228115521578,8.082912878088601,40000,held_at_MOU-UQML_estimate,-0.2025639950670488
kappa_lambda,kappa,0.08000540048188656,lambda,2.7082620697925917,8.081696423843336,40000,held_at_MOU-UQML_estimate,-0.20378044931231365
kappa_lambda,kappa,0.08000540048188656,lambda,3.2667876319432994,8.080168984306072,40000,held_at_MOU-UQML_estimate,-0.2053078888495783
kappa_lambda,kappa,0.08000540048188656,lambda,3.940498060084341,8.07826495516223,40000,held_at_MOU-UQML_estimate,-0.20721191799342087
kappa_lambda,kappa,0.08000540048188656,lambda,4.753147957858425,8.075905088828257,40000,held_at_MOU-UQML_estimate,-0.20957178432739276
kappa_lambda,kappa,0.08000540048188656,lambda,5.733390846742393,8.07299369330341,40000,held_at_MOU-UQML_estimate,-0.2124831798522404
kappa_lambda,kappa,0.08000540048188656,lambda,6.915789471094045,8.069415265994587,40000,held_at_MOU-UQML_estimate,-0.2160616071610626
kappa_lambda,kappa,0.08000540048188656,lambda,8.34203445866076,8.06503044701958,40000,held_at_MOU-UQML_estimate,-0.22044642613606946
kappa_lambda,kappa,0.09650493417829148,lambda,0.4153254399204202,8.025157400343483,40000,held_at_MOU-UQML_estimate,-0.26031947281216716
kappa_lambda,kappa,0.09650493417829148,lambda,0.500978108986087,8.025085130979738,40000,held_at_MOU-UQML_estimate,-0.2603917421759121
kappa_lambda,kappa,0.09650493417829148,lambda,0.604294949356739,8.024959808050657,40000,held_at_MOU-UQML_estimate,-0.2605170651049935
kappa_lambda,kappa,0.09650493417829148,lambda,0.7289188474864182,8.024769350348526,40000,held_at_MOU-UQML_estimate,-0.26070752280712384
kappa_lambda,kappa,0.09650493417829148,lambda,0.879243963211196,8.024499127419023,40000,held_at_MOU-UQML_estimate,-0.2609777457366267
kappa_lambda,kappa,0.09650493417829148,lambda,1.0605706650461326,8.024131451777636,40000,held_at_MOU-UQML_estimate,-0.26134542137801375
kappa_lambda,kappa,0.09650493417829148,lambda,1.279292417827172,8.02364496610677,40000,held_at_MOU-UQML_estimate,-0.2618319070488795
kappa_lambda,kappa,0.09650493417829148,lambda,1.543121212238039,8.02301390210144,40000,held_at_MOU-UQML_estimate,-0.26246297105421057
kappa_lambda,kappa,0.09650493417829148,lambda,1.861359484724696,8.022207183213741,40000,held_at_MOU-UQML_estimate,-0.26326968994190914
kappa_lambda,kappa,0.09650493417829148,lambda,2.245228115521578,8.021187338329913,40000,held_at_MOU-UQML_estimate,-0.26428953482573725
kappa_lambda,kappa,0.09650493417829148,lambda,2.7082620697925917,8.019909187131422,40000,held_at_MOU-UQML_estimate,-0.2655676860242284
kappa_lambda,kappa,0.09650493417829148,lambda,3.2667876319432994,8.01831825026686,40000,held_at_MOU-UQML_estimate,-0.26715862288878967
kappa_lambda,kappa,0.09650493417829148,lambda,3.940498060084341,8.016348828224626,40000,held_at_MOU-UQML_estimate,-0.2691280449310245
kappa_lambda,kappa,0.09650493417829148,lambda,4.753147957858425,8.01392168168062,40000,held_at_MOU-UQML_estimate,-0.2715551914750307
kappa_lambda,kappa,0.09650493417829148,lambda,5.733390846742393,8.010941232814714,40000,held_at_MOU-UQML_estimate,-0.274535640340936
kappa_lambda,kappa,0.09650493417829148,lambda,6.915789471094045,8.007292191304975,40000,held_at_MOU-UQML_estimate,-0.278184681850675
kappa_lambda,kappa,0.09650493417829148,lambda,8.34203445866076,8.002835489991723,40000,held_at_MOU-UQML_estimate,-0.2826413831639272
kappa_lambda,kappa,0.11640717082423586,lambda,0.4153254399204202,7.9588742635030085,40000,held_at_MOU-UQML_estimate,-0.32660260965264154
kappa_lambda,kappa,0.11640717082423586,lambda,0.500978108986087,7.958757602429617,40000,held_at_MOU-UQML_estimate,-0.32671927072603335
kappa_lambda,kappa,0.11640717082423586,lambda,0.604294949356739,7.958585711851623,40000,held_at_MOU-UQML_estimate,-0.32689116130402684
kappa_lambda,kappa,0.11640717082423586,lambda,0.7289188474864182,7.958346734696242,40000,held_at_MOU-UQML_estimate,-0.32713013845940786
kappa_lambda,kappa,0.11640717082423586,lambda,0.879243963211196,7.958026317816394,40000,held_at_MOU-UQML_estimate,-0.32745055533925616
kappa_lambda,kappa,0.11640717082423586,lambda,1.0605706650461326,7.9576070841490685,40000,held_at_MOU-UQML_estimate,-0.3278697890065816
kappa_lambda,kappa,0.11640717082423586,lambda,1.279292417827172,7.9570679967554385,40000,held_at_MOU-UQML_estimate,-0.32840887640021155
kappa_lambda,kappa,0.11640717082423586,lambda,1.543121212238039,7.956383593821616,40000,held_at_MOU-UQML_estimate,-0.3290932793340344
kappa_lambda,kappa,0.11640717082423586,lambda,1.861359484724696,7.955523069433608,40000,held_at_MOU-UQML_estimate,-0.3299538037220424
kappa_lambda,kappa,0.11640717082423586,lambda,2.245228115521578,7.954449169578723,40000,held_at_MOU-UQML_estimate,-0.3310277035769271
kappa_lambda,kappa,0.11640717082423586,lambda,2.7082620697925917,7.953116866136879,40000,held_at_MOU-UQML_estimate,-0.3323600070187709
kappa_lambda,kappa,0.11640717082423586,lambda,3.2667876319432994,7.951471763401059,40000,held_at_MOU-UQML_estimate,-0.33400510975459063
kappa_lambda,kappa,0.11640717082423586,lambda,3.940498060084341,7.949448181724899,40000,held_at_MOU-UQML_estimate,-0.33602869143075065
kappa_lambda,kappa,0.11640717082423586,lambda,4.753147957858425,7.946966851058866,40000,held_at_MOU-UQML_estimate,-0.33851002209678427
kappa_lambda,kappa,0.11640717082423586,lambda,5.733390846742393,7.943932133186932,40000,held_at_MOU-UQML_estimate,-0.34154473996871815
kappa_lambda,kappa,0.11640717082423586,lambda,6.915789471094045,7.940228675110268,40000,held_at_MOU-UQML_estimate,-0.34524819804538165
kappa_lambda,kappa,0.11640717082423586,lambda,8.34203445866076,7.935717376830494,40000,held_at_MOU-UQML_estimate,-0.3497594963251558
tau_lambda,tau,0.0009461932936718456,lambda,0.4153254399204202,6.569304118363954,40000,held_at_MOU-UQML_estimate,-1.716172754791696
tau_lambda,tau,0.0009461932936718456,lambda,0.500978108986087,6.619115073348537,40000,held_at_MOU-UQML_estimate,-1.6663617998071132
tau_lambda,tau,0.0009461932936718456,lambda,0.604294949356739,6.669040039276147,40000,held_at_MOU-UQML_estimate,-1.6164368338795034
tau_lambda,tau,0.0009461932936718456,lambda,0.7289188474864182,6.719070603110946,40000,held_at_MOU-UQML_estimate,-1.5664062700447037
tau_lambda,tau,0.0009461932936718456,lambda,0.879243963211196,6.769195407593285,40000,held_at_MOU-UQML_estimate,-1.5162814655623649
tau_lambda,tau,0.0009461932936718456,lambda,1.0605706650461326,6.819400014970728,40000,held_at_MOU-UQML_estimate,-1.4660768581849224
tau_lambda,tau,0.0009461932936718456,lambda,1.279292417827172,6.869666742466026,40000,held_at_MOU-UQML_estimate,-1.415810130689624
tau_lambda,tau,0.0009461932936718456,lambda,1.543121212238039,6.919974409467404,40000,held_at_MOU-UQML_estimate,-1.3655024636882462
tau_lambda,tau,0.0009461932936718456,lambda,1.861359484724696,6.970297931505015,40000,held_at_MOU-UQML_estimate,-1.3151789416506352
tau_lambda,tau,0.0009461932936718456,lambda,2.245228115521578,7.020607694735282,40000,held_at_MOU-UQML_estimate,-1.2648691784203683
tau_lambda,tau,0.0009461932936718456,lambda,2.7082620697925917,7.07086864552302,40000,held_at_MOU-UQML_estimate,-1.2146082276326302
tau_lambda,tau,0.0009461932936718456,lambda,3.2667876319432994,7.121039031671065,40000,held_at_MOU-UQML_estimate,-1.1644378414845855
tau_lambda,tau,0.0009461932936718456,lambda,3.940498060084341,7.171068734283336,40000,held_at_MOU-UQML_estimate,-1.1144081388723137
tau_lambda,tau,0.0009461932936718456,lambda,4.753147957858425,7.220897131922707,40000,held_at_MOU-UQML_estimate,-1.0645797412329427
tau_lambda,tau,0.0009461932936718456,lambda,5.733390846742393,7.270450441348785,40000,held_at_MOU-UQML_estimate,-1.0150264318068647
tau_lambda,tau,0.0009461932936718456,lambda,6.915789471094045,7.319638480788263,40000,held_at_MOU-UQML_estimate,-0.9658383923673872
tau_lambda,tau,0.0009461932936718456,lambda,8.34203445866076,7.368350800464783,40000,held_at_MOU-UQML_estimate,-0.9171260726908672
tau_lambda,tau,0.0011413269726262495,lambda,0.4153254399204202,6.692495449171215,40000,held_at_MOU-UQML_estimate,-1.592981423984435
tau_lambda,tau,0.0011413269726262495,lambda,0.500978108986087,6.739468340400665,40000,held_at_MOU-UQML_estimate,-1.5460085327549855
tau_lambda,tau,0.0011413269726262495,lambda,0.604294949356739,6.7865162159039985,40000,held_at_MOU-UQML_estimate,-1.4989606572516516
tau_lambda,tau,0.0011413269726262495,lambda,0.7289188474864182,6.833632648067753,40000,held_at_MOU-UQML_estimate,-1.4518442250878971
tau_lambda,tau,0.0011413269726262495,lambda,0.879243963211196,6.880808800331126,40000,held_at_MOU-UQML_estimate,-1.4046680728245242
tau_lambda,tau,0.0011413269726262495,lambda,1.0605706650461326,6.92803292743225,40000,held_at_MOU-UQML_estimate,-1.3574439457234
tau_lambda,tau,0.0011413269726262495,lambda,1.279292417827172,6.975289861782339,40000,held_at_MOU-UQML_estimate,-1.3101870113733112
tau_lambda,tau,0.0011413269726262495,lambda,1.543121212238039,7.022560463717528,40000,held_at_MOU-UQML_estimate,-1.2629164094381222
tau_lambda,tau,0.0011413269726262495,lambda,1.861359484724696,7.069820996075056,40000,held_at_MOU-UQML_estimate,-1.2156558770805939
tau_lambda,tau,0.0011413269726262495,lambda,2.245228115521578,7.1170423682768105,40000,held_at_MOU-UQML_estimate,-1.1684345048788396
tau_lambda,tau,0.0011413269726262495,lambda,2.7082620697925917,7.164189183683881,40000,held_at_MOU-UQML_estimate,-1.1212876894717692
tau_lambda,tau,0.0011413269726262495,lambda,3.2667876319432994,7.211218517100874,40000,held_at_MOU-UQML_estimate,-1.0742583560547763
tau_lambda,tau,0.0011413269726262495,lambda,3.940498060084341,7.2580783466021765,40000,held_at_MOU-UQML_estimate,-1.0273985265534735
tau_lambda,tau,0.0011413269726262495,lambda,4.753147957858425,7.304705564226369,40000,held_at_MOU-UQML_estimate,-0.9807713089292811
tau_lambda,tau,0.0011413269726262495,lambda,5.733390846742393,7.351023491966215,40000,held_at_MOU-UQML_estimate,-0.9344533811894351
tau_lambda,tau,0.0011413269726262495,lambda,6.915789471094045,7.396938830894069,40000,held_at_MOU-UQML_estimate,-0.8885380422615814
tau_lambda,tau,0.0011413269726262495,lambda,8.34203445866076,7.442337969758865,40000,held_at_MOU-UQML_estimate,-0.8431389033967847
tau_lambda,tau,0.001376703118861854,lambda,0.4153254399204202,6.7700095240035445,40000,held_at_MOU-UQML_estimate,-1.5154673491521056
tau_lambda,tau,0.001376703118861854,lambda,0.500978108986087,6.813600193629798,40000,held_at_MOU-UQML_estimate,-1.4718766795258524
tau_lambda,tau,0.001376703118861854,lambda,0.604294949356739,6.857411657544095,40000,held_at_MOU-UQML_estimate,-1.4280652156115554
tau_lambda,tau,0.001376703118861854,lambda,0.7289188474864182,6.90140956017786,40000,held_at_MOU-UQML_estimate,-1.3840673129777903
tau_lambda,tau,0.001376703118861854,lambda,0.879243963211196,6.9455615949812435,40000,held_at_MOU-UQML_estimate,-1.3399152781744066
tau_lambda,tau,0.001376703118861854,lambda,1.0605706650461326,6.989836507340593,40000,held_at_MOU-UQML_estimate,-1.295640365815057
tau_lambda,tau,0.001376703118861854,lambda,1.279292417827172,7.034203020007351,40000,held_at_MOU-UQML_estimate,-1.251273853148299
tau_lambda,tau,0.001376703118861854,lambda,1.543121212238039,7.078628671189782,40000,held_at_MOU-UQML_estimate,-1.206848201965868
tau_lambda,tau,0.001376703118861854,lambda,1.861359484724696,7.123078557196911,40000,held_at_MOU-UQML_estimate,-1.1623983159587388
tau_lambda,tau,0.001376703118861854,lambda,2.245228115521578,7.167513969190605,40000,held_at_MOU-UQML_estimate,-1.1179629039650454
tau_lambda,tau,0.001376703118861854,lambda,2.7082620697925917,7.211890905773712,40000,held_at_MOU-UQML_estimate,-1.0735859673819377
tau_lambda,tau,0.001376703118861854,lambda,3.2667876319432994,7.256158429626061,40000,held_at_MOU-UQML_estimate,-1.029318443529589
tau_lambda,tau,0.001376703118861854,lambda,3.940498060084341,7.300256818361809,40000,held_at_MOU-UQML_estimate,-0.9852200547938414
tau_lambda,tau,0.001376703118861854,lambda,4.753147957858425,7.344115439445608,40000,held_at_MOU-UQML_estimate,-0.9413614337100418
tau_lambda,tau,0.001376703118861854,lambda,5.733390846742393,7.387650258945256,40000,held_at_MOU-UQML_estimate,-0.8978266142103939
tau_lambda,tau,0.001376703118861854,lambda,6.915789471094045,7.430760876172726,40000,held_at_MOU-UQML_estimate,-0.8547159969829243
tau_lambda,tau,0.001376703118861854,lambda,8.34203445866076,7.473326961708661,40000,held_at_MOU-UQML_estimate,-0.8121499114469888
tau_lambda,tau,0.0016606209464433762,lambda,0.4153254399204202,7.039082515402307,40000,held_at_MOU-UQML_estimate,-1.246394357753343
tau_lambda,tau,0.0016606209464433762,lambda,0.500978108986087,7.056586649875179,40000,held_at_MOU-UQML_estimate,-1.2288902232804713
tau_lambda,tau,0.0016606209464433762,lambda,0.604294949356739,7.075570100589204,40000,held_at_MOU-UQML_estimate,-1.2099067725664456
tau_lambda,tau,0.0016606209464433762,lambda,0.7289188474864182,7.096111549805588,40000,held_at_MOU-UQML_estimate,-1.1893653233500618
tau_lambda,tau,0.0016606209464433762,lambda,0.879243963211196,7.118267216478101,40000,held_at_MOU-UQML_estimate,-1.1672096566775494
tau_lambda,tau,0.0016606209464433762,lambda,1.0605706650461326,7.142066341232596,40000,held_at_MOU-UQML_estimate,-1.1434105319230543
tau_lambda,tau,0.0016606209464433762,lambda,1.279292417827172,7.167507977006804,40000,held_at_MOU-UQML_estimate,-1.117968896148846
tau_lambda,tau,0.0016606209464433762,lambda,1.543121212238039,7.194559416690105,40000,held_at_MOU-UQML_estimate,-1.0909174564655455
tau_lambda,tau,0.0016606209464433762,lambda,1.861359484724696,7.223156349065811,40000,held_at_MOU-UQML_estimate,-1.0623205240898388
tau_lambda,tau,0.0016606209464433762,lambda,2.245228115521578,7.253204569357094,40000,held_at_MOU-UQML_estimate,-1.032272303798556
tau_lambda,tau,0.0016606209464433762,lambda,2.7082620697925917,7.284582840924737,40000,held_at_MOU-UQML_estimate,-1.0008940322309128
tau_lambda,tau,0.0016606209464433762,lambda,3.2667876319432994,7.317146357392271,40000,held_at_MOU-UQML_estimate,-0.9683305157633795
tau_lambda,tau,0.0016606209464433762,lambda,3.940498060084341,7.350730209689942,40000,held_at_MOU-UQML_estimate,-0.9347466634657078
tau_lambda,tau,0.0016606209464433762,lambda,4.753147957858425,7.385152310531827,40000,held_at_MOU-UQML_estimate,-0.9003245626238234
tau_lambda,tau,0.0016606209464433762,lambda,5.733390846742393,7.420215338670304,40000,held_at_MOU-UQML_estimate,-0.865261534485346
tau_lambda,tau,0.0016606209464433762,lambda,6.915789471094045,7.4557073981506194,40000,held_at_MOU-UQML_estimate,-0.8297694750050306
tau_lambda,tau,0.0016606209464433762,lambda,8.34203445866076,7.491401209595407,40000,held_at_MOU-UQML_estimate,-0.7940756635602435
tau_lambda,tau,0.0020030912184220984,lambda,0.4153254399204202,7.562236146132586,40000,held_at_MOU-UQML_estimate,-0.7232407270230636
tau_lambda,tau,0.0020030912184220984,lambda,0.500978108986087,7.568209543622796,40000,held_at_MOU-UQML_estimate,-0.717267329532854
tau_lambda,tau,0.0020030912184220984,lambda,0.604294949356739,7.574319746559284,40000,held_at_MOU-UQML_estimate,-0.7111571265963663
tau_lambda,tau,0.0020030912184220984,lambda,0.7289188474864182,7.580584148395554,40000,held_at_MOU-UQML_estimate,-0.7048927247600965
tau_lambda,tau,0.0020030912184220984,lambda,0.879243963211196,7.587022807279725,40000,held_at_MOU-UQML_estimate,-0.6984540658759251
tau_lambda,tau,0.0020030912184220984,lambda,1.0605706650461326,7.593658718462282,40000,held_at_MOU-UQML_estimate,-0.6918181546933679
tau_lambda,tau,0.0020030912184220984,lambda,1.279292417827172,7.600518042850259,40000,held_at_MOU-UQML_estimate,-0.6849588303053915
tau_lambda,tau,0.0020030912184220984,lambda,1.543121212238039,7.607630250351547,40000,held_at_MOU-UQML_estimate,-0.6778466228041031
tau_lambda,tau,0.0020030912184220984,lambda,1.861359484724696,7.61502811672274,40000,held_at_MOU-UQML_estimate,-0.6704487564329105
tau_lambda,tau,0.0020030912184220984,lambda,2.245228115521578,7.622747487220919,40000,held_at_MOU-UQML_estimate,-0.662729385934731
tau_lambda,tau,0.0020030912184220984,lambda,2.7082620697925917,7.630826690466527,40000,held_at_MOU-UQML_estimate,-0.6546501826891227
tau_lambda,tau,0.0020030912184220984,lambda,3.2667876319432994,7.639305453456853,40000,held_at_MOU-UQML_estimate,-0.6461714196987973
tau_lambda,tau,0.0020030912184220984,lambda,3.940498060084341,7.64822313661605,40000,held_at_MOU-UQML_estimate,-0.6372537365396003
tau_lambda,tau,0.0020030912184220984,lambda,4.753147957858425,7.657616080602338,40000,held_at_MOU-UQML_estimate,-0.627860792553312
tau_lambda,tau,0.0020030912184220984,lambda,5.733390846742393,7.6675138407166346,40000,held_at_MOU-UQML_estimate,-0.6179630324390155
tau_lambda,tau,0.0020030912184220984,lambda,6.915789471094045,7.677934088465995,40000,held_at_MOU-UQML_estimate,-0.6075427846896551
tau_lambda,tau,0.0020030912184220984,lambda,8.34203445866076,7.688875992083687,40000,held_at_MOU-UQML_estimate,-0.5966008810719634
tau_lambda,tau,0.002416189220010264,lambda,0.4153254399204202,7.921286054252563,40000,held_at_MOU-UQML_estimate,-0.36419081890308735
tau_lambda,tau,0.002416189220010264,lambda,0.500978108986087,7.925740437258777,40000,held_at_MOU-UQML_estimate,-0.3597364358968731
tau_lambda,tau,0.002416189220010264,lambda,0.604294949356739,7.930188463921882,40000,held_at_MOU-UQML_estimate,-0.3552884092337685
tau_lambda,tau,0.002416189220010264,lambda,0.7289188474864182,7.934623078709346,40000,held_at_MOU-UQML_estimate,-0.35085379444630416
tau_lambda,tau,0.002416189220010264,lambda,0.879243963211196,7.93903554541083,40000,held_at_MOU-UQML_estimate,-0.34644132774482017
tau_lambda,tau,0.002416189220010264,lambda,1.0605706650461326,7.943415073328722,40000,held_at_MOU-UQML_estimate,-0.3420617998269284
tau_lambda,tau,0.002416189220010264,lambda,1.279292417827172,7.947748366300054,40000,held_at_MOU-UQML_estimate,-0.33772850685559597
tau_lambda,tau,0.002416189220010264,lambda,1.543121212238039,7.952019078451244,40000,held_at_MOU-UQML_estimate,-0.3334577947044064
tau_lambda,tau,0.002416189220010264,lambda,1.861359484724696,7.956207157445816,40000,held_at_MOU-UQML_estimate,-0.32926971570983365
tau_lambda,tau,0.002416189220010264,lambda,2.245228115521578,7.960288052131886,40000,held_at_MOU-UQML_estimate,-0.32518882102376434
tau_lambda,tau,0.002416189220010264,lambda,2.7082620697925917,7.964231756513647,40000,held_at_MOU-UQML_estimate,-0.32124511664200295
tau_lambda,tau,0.002416189220010264,lambda,3.2667876319432994,7.968001655520436,40000,held_at_MOU-UQML_estimate,-0.3174752176352138
tau_lambda,tau,0.002416189220010264,lambda,3.940498060084341,7.971553129945979,40000,held_at_MOU-UQML_estimate,-0.31392374320967065
tau_lambda,tau,0.002416189220010264,lambda,4.753147957858425,7.974831868087774,40000,held_at_MOU-UQML_estimate,-0.31064500506787596
tau_lambda,tau,0.002416189220010264,lambda,5.733390846742393,7.9777718198517995,40000,held_at_MOU-UQML_estimate,-0.30770505330385056
tau_lambda,tau,0.002416189220010264,lambda,6.915789471094045,7.980292714956467,40000,held_at_MOU-UQML_estimate,-0.3051841581991832
tau_lambda,tau,0.002416189220010264,lambda,8.34203445866076,7.982297049610811,40000,held_at_MOU-UQML_estimate,-0.30317982354483863
tau_lambda,tau,0.002914480525501266,lambda,0.4153254399204202,8.125149496012984,40000,held_at_MOU-UQML_estimate,-0.1603273771426661
tau_lambda,tau,0.002914480525501266,lambda,0.500978108986087,8.12869777099729,40000,held_at_MOU-UQML_estimate,-0.15677910215836022
tau_lambda,tau,0.002914480525501266,lambda,0.604294949356739,8.132253963573024,40000,held_at_MOU-UQML_estimate,-0.15322290958262563
tau_lambda,tau,0.002914480525501266,lambda,0.7289188474864182,8.13580219906781,40000,held_at_MOU-UQML_estimate,-0.14967467408784074
